Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,0.994,168,Yes,No,3,0.75214,0.93824,0,0,2.45923,class negotiator.group1.Group1@485640188,class negotiator.group3.Group3@305506834,class negotiator.group7.Group7@369765516,0.76884,0.93824,0.75214
2,1.249,159,Yes,No,3,0.72183,0.81673,0,0.12613,2.32236,class negotiator.group1.Group1@1393074217,class negotiator.group7.Group7@1573634067,class negotiator.group3.Group3@1645319298,0.7838,0.81673,0.72183
3,0.826,162,Yes,No,3,0.71598,0.82055,0.04186,0.1259,2.27906,class negotiator.group7.Group7@624470528,class negotiator.group1.Group1@858218342,class negotiator.group3.Group3@821025353,0.74253,0.82055,0.71598
4,0.851,167,Yes,No,3,0.71959,0.77523,0.10189,0.22079,2.2435,class negotiator.group7.Group7@1580531026,class negotiator.group3.Group3@1044128830,class negotiator.group1.Group1@929661168,0.74867,0.71959,0.77523
5,1.011,171,Yes,No,3,0.65834,0.75099,0.11464,0.28297,2.13667,class negotiator.group3.Group3@2040146374,class negotiator.group7.Group7@4031946,class negotiator.group1.Group1@1602182183,0.72735,0.65834,0.75099
6,1.129,162,Yes,No,3,0.65837,0.77105,0.11131,0.21113,2.18874,class negotiator.group3.Group3@610937144,class negotiator.group1.Group1@211218538,class negotiator.group7.Group7@1625892839,0.65837,0.75932,0.77105
1,0.93,168,Yes,No,3,0.63061,0.77498,0.11975,0.28515,2.08596,class negotiator.group1.Group1@1163051449,class negotiator.group3.Group3@813962178,class negotiator.group7.Group7@195731480,0.77498,0.68036,0.63061
2,0.905,156,Yes,No,3,0.70292,0.89757,0,0.09683,2.44214,class negotiator.group1.Group1@584411285,class negotiator.group7.Group7@1910057599,class negotiator.group3.Group3@1641229701,0.84165,0.89757,0.70292
3,1.042,164,Yes,No,3,0.59583,0.78135,0.11067,0.22168,2.15564,class negotiator.group7.Group7@1059584967,class negotiator.group1.Group1@918535542,class negotiator.group3.Group3@235795212,0.77846,0.78135,0.59583
4,0.774,159,Yes,No,3,0.6598,0.8303,0,0.29213,2.30022,class negotiator.group7.Group7@1992972365,class negotiator.group3.Group3@1991474320,class negotiator.group1.Group1@1034693437,0.81011,0.6598,0.8303
5,0.97,169,Yes,No,3,0.59531,0.8574,0,0.19967,2.26157,class negotiator.group3.Group3@1557670423,class negotiator.group7.Group7@2020870641,class negotiator.group1.Group1@365866387,0.59531,0.8574,0.80886
6,1.018,165,Yes,No,3,0.67472,0.79564,0.11689,0.18599,2.14904,class negotiator.group3.Group3@1231522260,class negotiator.group1.Group1@1425181309,class negotiator.group7.Group7@202451603,0.67472,0.79564,0.67868
1,0.974,168,Yes,No,3,0.65371,0.75882,0.09469,0.20529,2.16515,class negotiator.group1.Group1@1817427127,class negotiator.group3.Group3@428843456,class negotiator.group7.Group7@1500406254,0.75262,0.75882,0.65371
2,1.028,172,Yes,No,3,0.43253,0.80515,0.29692,0.53186,1.82917,class negotiator.group1.Group1@1554947554,class negotiator.group7.Group7@761869508,class negotiator.group3.Group3@1233912072,0.80515,0.43253,0.59149
3,1.06,166,Yes,No,3,0.66272,0.8159,0.08283,0.20978,2.24751,class negotiator.group7.Group7@1674012870,class negotiator.group1.Group1@1261353169,class negotiator.group3.Group3@788884068,0.66272,0.76889,0.8159
4,0.884,174,Yes,No,3,0.59091,0.83899,0.04883,0.35855,2.21806,class negotiator.group7.Group7@103332557,class negotiator.group3.Group3@1584489366,class negotiator.group1.Group1@1621598393,0.78815,0.59091,0.83899
5,1.004,168,Yes,No,3,0.65837,0.77105,0.11131,0.21113,2.18874,class negotiator.group3.Group3@1685430403,class negotiator.group7.Group7@667451410,class negotiator.group1.Group1@1928346286,0.65837,0.75932,0.77105
6,1.004,166,Yes,No,3,0.70292,0.79949,0.02611,0.1486,2.29143,class negotiator.group3.Group3@797965857,class negotiator.group1.Group1@1714889451,class negotiator.group7.Group7@94172719,0.78902,0.79949,0.70292
1,0.932,168,Yes,No,3,0.63872,0.81673,0.08393,0.30334,2.20477,class negotiator.group1.Group1@1984600440,class negotiator.group3.Group3@652480358,class negotiator.group7.Group7@2031833387,0.81673,0.63872,0.74932
2,0.944,160,Yes,No,3,0.80093,0.82445,0,0.16387,2.44686,class negotiator.group1.Group1@466939305,class negotiator.group7.Group7@972502770,class negotiator.group3.Group3@1064206741,0.82147,0.80093,0.82445
3,0.85,168,Yes,No,3,0.5754,0.81289,0.1168,0.21678,2.15035,class negotiator.group7.Group7@484379994,class negotiator.group1.Group1@551158477,class negotiator.group3.Group3@547020930,0.76206,0.81289,0.5754
