Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,3.15,128,Yes,No,3,0.5355,0.9199,0,0.34602,2.0839,class negotiator.group1.Group1@467144284,class negotiator.group2.Group2@1480414156,class negotiator.group5.Group5@713667216,0.9199,0.6285,0.5355
2,3.331,136,Yes,No,3,0.67173,0.85345,0,0.2241,2.22013,class negotiator.group1.Group1@2079846675,class negotiator.group5.Group5@1231453842,class negotiator.group2.Group2@781994012,0.85345,0.69495,0.67173
3,2.718,127,Yes,No,3,0.54856,0.81335,0,0.13557,2.09695,class negotiator.group5.Group5@1441697417,class negotiator.group1.Group1@1490847455,class negotiator.group2.Group2@445754165,0.73504,0.81335,0.54856
4,3.025,119,Yes,No,3,0.58123,0.87808,0,0.29943,2.12796,class negotiator.group5.Group5@1905563992,class negotiator.group2.Group2@1353698085,class negotiator.group1.Group1@1819886993,0.58123,0.66865,0.87808
5,3.221,129,Yes,No,3,0.51382,0.75255,0.10972,0.26613,1.94238,class negotiator.group2.Group2@2074514216,class negotiator.group5.Group5@774736733,class negotiator.group1.Group1@7707486,0.51382,0.67602,0.75255
6,2.324,107,Yes,No,3,0.37128,0.8671,0,0.30106,1.91971,class negotiator.group2.Group2@637932300,class negotiator.group1.Group1@1777789751,class negotiator.group5.Group5@734261815,0.68133,0.8671,0.37128
1,2.497,121,Yes,No,3,0.5892,0.8598,0,0.30945,2.05386,class negotiator.group1.Group1@121647994,class negotiator.group2.Group2@289988333,class negotiator.group5.Group5@1329148064,0.8598,0.60485,0.5892
2,3.727,174,Yes,No,3,0.41234,0.79984,0.11323,0.38535,1.80062,class negotiator.group1.Group1@2069831994,class negotiator.group5.Group5@2105677512,class negotiator.group2.Group2@719982627,0.79984,0.58844,0.41234
3,2.734,122,Yes,No,3,0.67173,0.85342,0,0,2.22013,class negotiator.group5.Group5@751864302,class negotiator.group1.Group1@772025279,class negotiator.group2.Group2@1130192097,0.69499,0.85342,0.67173
4,3.146,129,Yes,No,3,0.53938,0.75804,0.12417,0.35279,1.8568,class negotiator.group5.Group5@969680801,class negotiator.group2.Group2@301680271,class negotiator.group1.Group1@506322652,0.55937,0.53938,0.75804
5,2.731,119,Yes,No,3,0.50213,0.86378,0.02427,0.41646,1.94619,class negotiator.group2.Group2@935211948,class negotiator.group5.Group5@1863838677,class negotiator.group1.Group1@613619590,0.58029,0.50213,0.86378
6,2.355,112,Yes,No,3,0.5355,0.91987,0,0.16549,2.08391,class negotiator.group2.Group2@1413019382,class negotiator.group1.Group1@316509326,class negotiator.group5.Group5@1111790659,0.62854,0.91987,0.5355
1,2.493,114,Yes,No,3,0.67173,0.85345,0,0.2241,2.22013,class negotiator.group1.Group1@2128057514,class negotiator.group2.Group2@1842037440,class negotiator.group5.Group5@319556107,0.85345,0.69495,0.67173
2,2.833,130,Yes,No,3,0.67173,0.85345,0,0.2241,2.22013,class negotiator.group1.Group1@1972134565,class negotiator.group5.Group5@935123578,class negotiator.group2.Group2@5653263,0.85345,0.69495,0.67173
3,2.731,126,Yes,No,3,0.5355,0.91987,0,0.16549,2.08391,class negotiator.group5.Group5@1937329500,class negotiator.group1.Group1@1710657756,class negotiator.group2.Group2@877197586,0.62854,0.91987,0.5355
4,2.917,122,Yes,No,3,0.54754,0.87808,0.06032,0.34562,2.04423,class negotiator.group5.Group5@1858024391,class negotiator.group2.Group2@499963755,class negotiator.group1.Group1@1057965983,0.54754,0.61861,0.87808
5,3.09,134,Yes,No,3,0.54121,0.75379,0.05668,0.21016,2.03102,class negotiator.group2.Group2@1903894162,class negotiator.group5.Group5@1724725873,class negotiator.group1.Group1@490856012,0.54121,0.73602,0.75379
6,2.279,109,Yes,No,3,0.54856,0.89348,0,0.13557,2.09698,class negotiator.group2.Group2@1480020420,class negotiator.group1.Group1@1896963038,class negotiator.group5.Group5@2122377535,0.65493,0.89348,0.54856
1,2.826,126,Yes,No,3,0.54815,0.89985,0,0.3749,2.01279,class negotiator.group1.Group1@1830873885,class negotiator.group2.Group2@259730956,class negotiator.group5.Group5@1959746454,0.89985,0.56479,0.54815
2,3.392,148,Yes,No,3,0.35232,0.78742,0,0.33277,1.90074,class negotiator.group1.Group1@226467105,class negotiator.group5.Group5@1735260048,class negotiator.group2.Group2@825273919,0.761,0.78742,0.35232
3,2.892,137,Yes,No,3,0.5355,0.91987,0,0.16549,2.08391,class negotiator.group5.Group5@1068318820,class negotiator.group1.Group1@1313489957,class negotiator.group2.Group2@1175710475,0.62854,0.91987,0.5355
4,2.633,111,Yes,No,3,0.55387,0.87572,0.0427,0.32988,2.06553,class negotiator.group5.Group5@1919345824,class negotiator.group2.Group2@664614120,class negotiator.group1.Group1@1005201234,0.55387,0.63595,0.87572
5,3.418,150,Yes,No,3,0.54118,0.75491,0.07274,0.22697,2.00481,class negotiator.group2.Group2@1660471447,class negotiator.group5.Group5@662598540,class negotiator.group1.Group1@1762277887,0.54118,0.70871,0.75491
6,2.487,117,Yes,No,3,0.5355,0.91987,0,0.16549,2.08391,class negotiator.group2.Group2@53498683,class negotiator.group1.Group1@665358266,class negotiator.group5.Group5@1939761872,0.62854,0.91987,0.5355
1,2.673,118,Yes,No,3,0.50751,0.93355,0,0.37525,2.05588,class negotiator.group1.Group1@1264803997,class negotiator.group2.Group2@1254837057,class negotiator.group5.Group5@704497917,0.93355,0.61482,0.50751
2,3.5,159,Yes,No,3,0.67173,0.85345,0,0.2241,2.22013,class negotiator.group1.Group1@699793400,class negotiator.group5.Group5@2038568411,class negotiator.group2.Group2@1761855721,0.85345,0.69495,0.67173
3,2.795,128,Yes,No,3,0.5355,0.91987,0,0.16549,2.08391,class negotiator.group5.Group5@788422420,class negotiator.group1.Group1@674377484,class negotiator.group2.Group2@1098373916,0.62854,0.91987,0.5355
4,2.627,110,Yes,No,3,0.58123,0.87808,0,0.29943,2.12796,class negotiator.group5.Group5@910427995,class negotiator.group2.Group2@1788799096,class negotiator.group1.Group1@1408098408,0.58123,0.66865,0.87808
5,3.406,153,Yes,No,3,0.62126,0.75379,0,0.1611,2.11107,class negotiator.group2.Group2@742227506,class negotiator.group5.Group5@987093553,class negotiator.group1.Group1@664090683,0.62126,0.73602,0.75379
6,2.518,108,Yes,No,3,0.37128,0.8671,0,0.30106,1.91971,class negotiator.group2.Group2@457667073,class negotiator.group1.Group1@1548506037,class negotiator.group5.Group5@1213996639,0.68133,0.8671,0.37128
1,2.968,132,Yes,No,3,0.37128,0.84154,0,0.365,1.91966,class negotiator.group1.Group1@1183232911,class negotiator.group2.Group2@1718687268,class negotiator.group5.Group5@1478373540,0.84154,0.70684,0.37128
2,3.472,149,Yes,No,3,0.42853,0.81427,0,0.29598,1.97692,class negotiator.group1.Group1@1889035038,class negotiator.group5.Group5@66169929,class negotiator.group2.Group2@1843350053,0.81427,0.73412,0.42853
3,2.674,127,Yes,No,3,0.54856,0.81335,0,0.13557,2.09695,class negotiator.group5.Group5@1148046378,class negotiator.group1.Group1@2011092778,class negotiator.group2.Group2@2034478716,0.73504,0.81335,0.54856
4,2.601,111,Yes,No,3,0.55387,0.87572,0.0427,0.32988,2.06553,class negotiator.group5.Group5@1851411731,class negotiator.group2.Group2@1149026414,class negotiator.group1.Group1@1167734860,0.55387,0.63595,0.87572
5,3.244,143,Yes,No,3,0.54121,0.75379,0.05668,0.21016,2.03102,class negotiator.group2.Group2@567168717,class negotiator.group5.Group5@499166514,class negotiator.group1.Group1@1067278676,0.54121,0.73602,0.75379
6,2.369,112,Yes,No,3,0.5355,0.91987,0,0.16549,2.08391,class negotiator.group2.Group2@726754995,class negotiator.group1.Group1@2025516338,class negotiator.group5.Group5@1611359786,0.62854,0.91987,0.5355
