Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,1.309,159,Yes,No,3,0.61171,0.81383,0,0.17847,2.16011,class negotiator.group1.Group1@731693106,class negotiator.group3.Group3@60458797,class negotiator.group4.Group4@2061731522,0.81383,0.73457,0.61171
2,1.104,142,Yes,No,3,0.41234,0.87985,0,0.36827,1.96075,class negotiator.group1.Group1@451933311,class negotiator.group4.Group4@597169846,class negotiator.group3.Group3@311329673,0.87985,0.66857,0.41234
3,0.655,133,Yes,No,3,0.61171,0.8138,0,0.0821,2.16011,class negotiator.group4.Group4@1440556713,class negotiator.group1.Group1@453344911,class negotiator.group3.Group3@740927342,0.7346,0.8138,0.61171
4,0.54,150,Yes,No,3,0.63351,0.77427,0.02624,0.22425,2.07149,class negotiator.group4.Group4@1101765384,class negotiator.group3.Group3@1324812210,class negotiator.group1.Group1@441664466,0.63351,0.6637,0.77427
5,0.996,154,Yes,No,3,0.59983,0.77742,0,0.27746,2.11103,class negotiator.group3.Group3@1889311266,class negotiator.group4.Group4@853792899,class negotiator.group1.Group1@1939076206,0.73378,0.59983,0.77742
6,0.805,159,Yes,No,3,0.50846,0.8525,0.08811,0.20924,1.93789,class negotiator.group3.Group3@2048172593,class negotiator.group1.Group1@339400923,class negotiator.group4.Group4@1725728902,0.50846,0.8525,0.57693
1,0.809,143,Yes,No,3,0.65314,0.77381,0.0782,0.20306,2.09414,class negotiator.group1.Group1@1491090977,class negotiator.group3.Group3@1512886260,class negotiator.group4.Group4@1737726918,0.77381,0.6672,0.65314
2,0.791,132,Yes,No,3,0.50751,0.77508,0,0.1981,2.05594,class negotiator.group1.Group1@135176220,class negotiator.group4.Group4@167894910,class negotiator.group3.Group3@1751483934,0.77335,0.77508,0.50751
3,0.943,153,Yes,No,3,0.44749,0.8147,0,0.23083,1.99592,class negotiator.group4.Group4@654531480,class negotiator.group1.Group1@1501806010,class negotiator.group3.Group3@1794565384,0.73373,0.8147,0.44749
4,1.182,137,Yes,No,3,0.56022,0.83744,0,0.3458,2.17105,class negotiator.group4.Group4@1586338752,class negotiator.group3.Group3@1317384073,class negotiator.group1.Group1@1106701783,0.7734,0.56022,0.83744
5,0.878,152,Yes,No,3,0.53938,0.75804,0.10805,0.33275,1.9242,class negotiator.group3.Group3@1968214980,class negotiator.group4.Group4@1916056638,class negotiator.group1.Group1@2139686409,0.62677,0.53938,0.75804
6,0.783,141,Yes,No,3,0.65496,0.78605,0,0.08864,2.15416,class negotiator.group3.Group3@2092305210,class negotiator.group1.Group1@742285272,class negotiator.group4.Group4@272595196,0.65496,0.78605,0.71315
1,1.054,156,Yes,No,3,0.59489,0.78606,0.04265,0.2771,2.09331,class negotiator.group1.Group1@965444359,class negotiator.group3.Group3@809790059,class negotiator.group4.Group4@969915109,0.78606,0.59489,0.71237
2,0.884,140,Yes,No,3,0.51691,0.76102,0.0823,0.24168,1.95792,class negotiator.group1.Group1@592633764,class negotiator.group4.Group4@1110332218,class negotiator.group3.Group3@1643900792,0.76102,0.67998,0.51691
3,1.163,145,Yes,No,3,0.51691,0.81288,0.08305,0.17344,1.95792,class negotiator.group4.Group4@1823246507,class negotiator.group1.Group1@1096490199,class negotiator.group3.Group3@238722432,0.62813,0.81288,0.51691
4,0.93,138,Yes,No,3,0.59983,0.77742,0,0.27746,2.11103,class negotiator.group4.Group4@1872700474,class negotiator.group3.Group3@1862594759,class negotiator.group1.Group1@2053610404,0.73378,0.59983,0.77742
5,1.078,141,Yes,No,3,0.61493,0.83744,0,0.22809,2.17105,class negotiator.group3.Group3@354630505,class negotiator.group4.Group4@226505157,class negotiator.group1.Group1@1831974331,0.61493,0.71868,0.83744
