sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,752;164;Yes;No;3;0,47012;0,77975;0,00000;0,40128;2,00478;class negotiator.group1.Group1@2093331721;class negotiator.group6.Group6@1912751329;class negotiator.group7.Group7@1983766137;0,77975;0,47012;0,75491
2;0,314;164;Yes;No;3;0,33295;0,76692;0,06422;0,37970;1,79763;class negotiator.group1.Group1@859786970;class negotiator.group7.Group7@1644415049;class negotiator.group6.Group6@46579108;0,76692;0,69777;0,33295
3;0,259;164;Yes;No;3;0,41234;0,80147;0,00000;0,26959;1,96076;class negotiator.group7.Group7@437282195;class negotiator.group1.Group1@1393602965;class negotiator.group6.Group6@799898174;0,74695;0,80147;0,41234
4;0,274;170;Yes;No;3;0,59389;0,83429;0,02624;0,24326;2,13150;class negotiator.group7.Group7@414308850;class negotiator.group6.Group6@18090890;class negotiator.group1.Group1@1465814564;0,59389;0,70332;0,83429
5;0,301;164;Yes;No;3;0,43376;0,75255;0,16800;0,32595;1,86233;class negotiator.group6.Group6@333865595;class negotiator.group7.Group7@93214652;class negotiator.group1.Group1@610747612;0,43376;0,67602;0,75255
6;0,228;172;Yes;No;3;0,56114;0,81980;0,06032;0,16787;1,95709;class negotiator.group6.Group6@124506586;class negotiator.group1.Group1@666799862;class negotiator.group7.Group7@1358568970;0,56114;0,81980;0,57614
1;0,218;167;Yes;No;3;0,43005;0,81980;0,00000;0,44339;1,96371;class negotiator.group1.Group1@1311105389;class negotiator.group6.Group6@387517554;class negotiator.group7.Group7@1149495641;0,81980;0,43005;0,71386
2;0,165;160;Yes;No;3;0,53550;0,78697;0,00000;0,16549;2,08390;class negotiator.group1.Group1@1149875597;class negotiator.group7.Group7@633735928;class negotiator.group6.Group6@2061760686;0,76143;0,78697;0,53550
3;0,147;168;Yes;No;3;0,25125;0,78787;0,00000;0,44052;1,79963;class negotiator.group7.Group7@569446282;class negotiator.group1.Group1@677245924;class negotiator.group6.Group6@1029291485;0,78787;0,76051;0,25125
4;0,239;166;Yes;No;3;0,40967;0,81682;0,12916;0,46740;1,89923;class negotiator.group7.Group7@1486492752;class negotiator.group6.Group6@1908333974;class negotiator.group1.Group1@909886102;0,67274;0,40967;0,81682
