Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,4.019,97,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@1452824942,class negotiator.group5.Group5@1518778194,class negotiator.group10.Group10@1728342188,0.9274,0.80075,1
2,13.418,137,Yes,No,3,0.8385,1,0,0.02484,2.73215,class negotiator.group1.Group1@719652776,class negotiator.group10.Group10@1694201224,class negotiator.group5.Group5@285018135,0.8385,0.89365,1
3,10.59,127,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group10.Group10@47255114,class negotiator.group1.Group1@1035562157,class negotiator.group5.Group5@1165780669,0.9274,0.80075,1
4,11.011,123,Yes,No,3,0.79423,0.92581,0.05339,0.11922,2.58354,class negotiator.group10.Group10@319760311,class negotiator.group5.Group5@1696988543,class negotiator.group1.Group1@1137321704,0.8635,0.79423,0.92581
5,5.184,102,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group5.Group5@106366286,class negotiator.group10.Group10@1280564990,class negotiator.group1.Group1@1589398778,0.77368,0.98045,1
6,2.227,93,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group5.Group5@1909357453,class negotiator.group1.Group1@599322468,class negotiator.group10.Group10@534752373,0.77368,0.98045,1
1,1.999,93,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@959722609,class negotiator.group5.Group5@1561538556,class negotiator.group10.Group10@1070439471,0.9274,0.80075,1
2,13.438,141,Yes,No,3,0.62403,1,0,0.30536,2.5539,class negotiator.group1.Group1@1030254294,class negotiator.group10.Group10@2042677832,class negotiator.group5.Group5@717168059,1,0.62403,0.92987
3,0.205,8,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group10.Group10@1261063571,class negotiator.group1.Group1@877087796,class negotiator.group5.Group5@1715985858,0.77368,0.98045,1
4,1.258,48,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group10.Group10@518703763,class negotiator.group5.Group5@281150358,class negotiator.group1.Group1@1211327873,0.77368,0.98045,1
5,5.582,105,Yes,No,3,0.59303,0.92987,0.11739,0.30372,2.40968,class negotiator.group5.Group5@764682504,class negotiator.group10.Group10@759843231,class negotiator.group1.Group1@2122727130,0.88678,0.59303,0.92987
6,2.877,95,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group5.Group5@25972060,class negotiator.group1.Group1@2130049603,class negotiator.group10.Group10@826960809,0.77368,0.98045,1
1,1.92,93,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@976694352,class negotiator.group5.Group5@1807875767,class negotiator.group10.Group10@154453829,0.9274,0.80075,1
2,12.3,137,Yes,No,3,0.8385,1,0,0.02484,2.73215,class negotiator.group1.Group1@1082041769,class negotiator.group10.Group10@607047511,class negotiator.group5.Group5@185547384,0.8385,0.89365,1
