Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,2.478,96,Yes,No,3,0.69426,0.90088,0,0.24579,2.33432,class negotiator.group1.Group1@299154023,class negotiator.group3.Group3@521356845,class negotiator.group5.Group5@455921943,0.90088,0.73918,0.69426
2,1.827,94,Yes,No,3,0.67889,0.94737,0,0.32275,2.30746,class negotiator.group1.Group1@1580092438,class negotiator.group5.Group5@1788727862,class negotiator.group3.Group3@1874514790,0.94737,0.67889,0.6812
3,2.134,92,Yes,No,3,0.65371,0.8569,0.05694,0.13278,2.31585,class negotiator.group5.Group5@316871663,class negotiator.group1.Group1@1040298841,class negotiator.group3.Group3@982112973,0.80524,0.8569,0.65371
4,2.089,94,Yes,No,3,0.78132,0.86061,0,0.19257,2.43708,class negotiator.group5.Group5@51449625,class negotiator.group3.Group3@166140159,class negotiator.group1.Group1@978315745,0.79516,0.78132,0.86061
5,2.17,94,Yes,No,3,0.78132,0.86061,0,0.19257,2.43708,class negotiator.group3.Group3@1323570135,class negotiator.group5.Group5@1158067413,class negotiator.group1.Group1@1956080746,0.79516,0.78132,0.86061
6,2.482,94,Yes,No,3,0.75214,0.93824,0,0,2.45923,class negotiator.group3.Group3@827491320,class negotiator.group1.Group1@1598440622,class negotiator.group5.Group5@790029199,0.76884,0.93824,0.75214
1,2.486,105,Yes,No,3,0.64504,0.97369,0,0.33302,2.31724,class negotiator.group1.Group1@1613573691,class negotiator.group3.Group3@1162165381,class negotiator.group5.Group5@684422071,0.97369,0.69851,0.64504
2,1.618,93,Yes,No,3,0.67889,0.94737,0,0.32275,2.30746,class negotiator.group1.Group1@811198394,class negotiator.group5.Group5@965499772,class negotiator.group3.Group3@1438771676,0.94737,0.67889,0.6812
3,2.26,94,Yes,No,3,0.75214,0.93824,0,0,2.45923,class negotiator.group5.Group5@652504600,class negotiator.group1.Group1@1509894473,class negotiator.group3.Group3@49536689,0.76884,0.93824,0.75214
4,3.23,127,Yes,No,3,0.78132,0.86061,0,0.19257,2.43708,class negotiator.group5.Group5@1487292474,class negotiator.group3.Group3@1572305304,class negotiator.group1.Group1@2099426822,0.79516,0.78132,0.86061
5,2.76,130,Yes,No,3,0.78132,0.86061,0,0.19257,2.43708,class negotiator.group3.Group3@1631123781,class negotiator.group5.Group5@196451008,class negotiator.group1.Group1@1839745431,0.79516,0.78132,0.86061
6,2.517,97,Yes,No,3,0.62462,0.85357,0.13858,0.17253,2.16744,class negotiator.group3.Group3@97665186,class negotiator.group1.Group1@587621260,class negotiator.group5.Group5@71474870,0.68925,0.85357,0.62462
1,1.988,95,Yes,No,3,0.69426,0.90088,0,0.24579,2.33432,class negotiator.group1.Group1@722045784,class negotiator.group3.Group3@1011423691,class negotiator.group5.Group5@742590413,0.90088,0.73918,0.69426
2,2.591,102,Yes,No,3,0.76026,0.89427,0,0.21896,2.42977,class negotiator.group1.Group1@1021615069,class negotiator.group5.Group5@1532003410,class negotiator.group3.Group3@799234482,0.89427,0.76026,0.77523
3,2.456,103,Yes,No,3,0.62195,1,0,0.16453,2.31138,class negotiator.group5.Group5@468344548,class negotiator.group1.Group1@63439927,class negotiator.group3.Group3@1558540808,0.68943,1,0.62195
4,2.404,120,Yes,No,3,0.62162,0.91733,0,0.3248,2.23943,class negotiator.group5.Group5@1765723887,class negotiator.group3.Group3@552247378,class negotiator.group1.Group1@1673585092,0.62162,0.70048,0.91733
5,2.109,114,Yes,No,3,0.78132,0.86061,0,0.19257,2.43708,class negotiator.group3.Group3@339913350,class negotiator.group5.Group5@194266967,class negotiator.group1.Group1@2122948167,0.79516,0.78132,0.86061
6,2.282,99,Yes,No,3,0.62195,0.87649,0,0.16453,2.34669,class negotiator.group3.Group3@438537875,class negotiator.group1.Group1@464785867,class negotiator.group5.Group5@850608917,0.84826,0.87649,0.62195
1,2.278,99,Yes,No,3,0.59805,0.88953,0.10119,0.3647,2.18768,class negotiator.group1.Group1@8030370,class negotiator.group3.Group3@111921448,class negotiator.group5.Group5@1026206335,0.88953,0.59805,0.70011
2,2.648,99,Yes,No,3,0.67889,0.94737,0,0.32275,2.30746,class negotiator.group1.Group1@363457828,class negotiator.group5.Group5@1094863019,class negotiator.group3.Group3@427309858,0.94737,0.67889,0.6812
3,1.965,86,Yes,No,3,0.70292,0.89757,0,0.09683,2.44214,class negotiator.group5.Group5@1902711584,class negotiator.group1.Group1@737349860,class negotiator.group3.Group3@2015822369,0.84165,0.89757,0.70292
4,2.597,112,Yes,No,3,0.56378,0.93624,0,0.42126,2.11965,class negotiator.group5.Group5@543069996,class negotiator.group3.Group3@429355028,class negotiator.group1.Group1@709900274,0.56378,0.61963,0.93624
5,2.075,95,Yes,No,3,0.64794,0.88118,0,0.28082,2.2492,class negotiator.group3.Group3@1789271699,class negotiator.group5.Group5@1049953052,class negotiator.group1.Group1@471913226,0.64794,0.72009,0.88118
6,2.416,96,Yes,No,3,0.75214,0.93824,0,0,2.45923,class negotiator.group3.Group3@937728219,class negotiator.group1.Group1@1844202034,class negotiator.group5.Group5@2071406960,0.76884,0.93824,0.75214
