Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,7.581,120,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group1.Group1@1077106101,class negotiator.group2.Group2@45620268,class negotiator.group10.Group10@1908003290,0.86258,0.88755,1
2,6.697,120,Yes,No,3,0.57373,0.93183,0.21381,0.49572,2.12812,class negotiator.group1.Group1@1485267144,class negotiator.group10.Group10@1122788058,class negotiator.group2.Group2@1020760146,0.93183,0.57373,0.62256
3,0.631,73,Yes,No,3,0.73201,0.95071,0.08903,0.19696,2.54946,class negotiator.group10.Group10@1169011435,class negotiator.group1.Group1@1693905462,class negotiator.group2.Group2@1688452090,0.73201,0.95071,0.86675
4,0.452,47,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group10.Group10@312366643,class negotiator.group2.Group2@1101689108,class negotiator.group1.Group1@942632624,0.77368,0.98045,1
5,0.783,80,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group2.Group2@104438380,class negotiator.group10.Group10@336161134,class negotiator.group1.Group1@1469112241,0.9274,0.80075,1
6,2.591,100,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group2.Group2@1210652356,class negotiator.group1.Group1@389301430,class negotiator.group10.Group10@1174961334,0.77368,0.98045,1
1,1.429,95,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@216333207,class negotiator.group2.Group2@960499529,class negotiator.group10.Group10@1017653531,0.90518,0.82397,0.94094
2,6.493,115,Yes,No,3,0.73406,0.91296,0.06724,0.20685,2.51782,class negotiator.group1.Group1@1091121136,class negotiator.group10.Group10@2013940447,class negotiator.group2.Group2@93799476,0.91296,0.73406,0.87081
3,3.441,104,Yes,No,3,0.64496,0.93053,0.07545,0.26269,2.43478,class negotiator.group10.Group10@897596128,class negotiator.group1.Group1@527876669,class negotiator.group2.Group2@553620227,0.64496,0.93053,0.85929
4,2.009,97,Yes,No,3,0.79423,0.92581,0.05339,0.11922,2.58354,class negotiator.group10.Group10@1586028031,class negotiator.group2.Group2@2001115961,class negotiator.group1.Group1@738027865,0.8635,0.79423,0.92581
5,1.658,96,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group2.Group2@70635760,class negotiator.group10.Group10@1198066716,class negotiator.group1.Group1@119411209,0.77368,0.98045,1
6,0.643,91,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group2.Group2@1695102850,class negotiator.group1.Group1@1779424979,class negotiator.group10.Group10@502663105,0.77368,0.98045,1
1,0.67,92,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@1893312222,class negotiator.group2.Group2@1681131344,class negotiator.group10.Group10@1230101528,0.9274,0.80075,1
2,1.326,94,Yes,No,3,0.74184,0.92987,0.04454,0.16673,2.57491,class negotiator.group1.Group1@694285928,class negotiator.group10.Group10@1831561875,class negotiator.group2.Group2@710793778,0.9032,0.74184,0.92987
3,3.321,104,Yes,No,3,0.51716,0.95008,0.10252,0.37819,2.32653,class negotiator.group10.Group10@41880253,class negotiator.group1.Group1@884381587,class negotiator.group2.Group2@1895716733,0.51716,0.95008,0.85929
4,0.636,65,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group10.Group10@2000705809,class negotiator.group2.Group2@327568060,class negotiator.group1.Group1@186724820,0.77368,0.98045,1
5,1.685,96,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group2.Group2@922237014,class negotiator.group10.Group10@386553759,class negotiator.group1.Group1@354908987,0.9274,0.80075,1
6,2.023,99,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group2.Group2@172546014,class negotiator.group1.Group1@1329323943,class negotiator.group10.Group10@1642826712,0.86258,0.88755,1
1,3.857,107,Yes,No,3,0.73406,0.91296,0.06724,0.20685,2.51782,class negotiator.group1.Group1@2077747771,class negotiator.group2.Group2@1786823681,class negotiator.group10.Group10@1460152258,0.91296,0.73406,0.87081
2,4.319,106,Yes,No,3,0.67048,0.95555,0,0.30199,2.43778,class negotiator.group1.Group1@1292949994,class negotiator.group10.Group10@559721605,class negotiator.group2.Group2@939305307,0.95555,0.67048,0.81175
3,3.976,107,Yes,No,3,0.6468,0.92581,0.10043,0.22898,2.47929,class negotiator.group10.Group10@1724316800,class negotiator.group1.Group1@574245977,class negotiator.group2.Group2@1893637940,0.6468,0.90668,0.92581
4,1.627,97,Yes,No,3,0.79423,0.92581,0.05339,0.11922,2.58354,class negotiator.group10.Group10@423467508,class negotiator.group2.Group2@1763001870,class negotiator.group1.Group1@1832276775,0.8635,0.79423,0.92581
5,1.556,96,Yes,No,3,0.50623,0.9516,0.12736,0.39781,2.38769,class negotiator.group2.Group2@573694829,class negotiator.group10.Group10@1641538579,class negotiator.group1.Group1@1051143269,0.9516,0.50623,0.92987
