sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;23,600;174;Yes;No;3;0,53550;0,91990;0,00000;0,61987;2,08390;class negotiator.group1.Group1@1179185273;class negotiator.group10.Group10@1115126888;class negotiator.group11.Group11@125172290;0,91990;0,62850;0,53550
2;13,744;131;Yes;No;3;0,51613;0,84658;0,06788;0,50570;1,98080;class negotiator.group1.Group1@909705180;class negotiator.group11.Group11@1330987343;class negotiator.group10.Group10@1733952781;0,84658;0,61808;0,51613
3;24,034;173;Yes;No;3;0,67173;0,85342;0,00000;0,22410;2,22013;class negotiator.group11.Group11@837548879;class negotiator.group1.Group1@1414630148;class negotiator.group10.Group10@1662295790;0,69499;0,85342;0,67173
4;11,948;178;Yes;No;3;0,50749;0,75491;0,12731;0,35767;1,92108;class negotiator.group11.Group11@744661650;class negotiator.group10.Group10@1957893553;class negotiator.group1.Group1@865539623;0,50749;0,65868;0,75491
5;12,895;177;Yes;No;3;0,54980;0,81806;0,07274;0,33708;2,06794;class negotiator.group10.Group10@546269828;class negotiator.group11.Group11@1283325369;class negotiator.group1.Group1@1196489791;0,70008;0,54980;0,81806
6;14,750;150;Yes;No;3;0,45298;0,90990;0,07274;0,64607;1,91767;class negotiator.group10.Group10@73403318;class negotiator.group1.Group1@659799734;class negotiator.group11.Group11@1730285415;0,55479;0,90990;0,45298
1;15,011;175;Yes;No;3;0,29189;0,75417;0,05958;0,76112;1,75654;class negotiator.group1.Group1@942432185;class negotiator.group10.Group10@36761604;class negotiator.group11.Group11@1973325330;0,75417;0,71047;0,29189
2;7,817;132;Yes;No;3;0,67173;0,85345;0,00000;0,52569;2,22013;class negotiator.group1.Group1@1038340282;class negotiator.group11.Group11@945207250;class negotiator.group10.Group10@960053460;0,85345;0,69495;0,67173
3;11,959;176;Yes;No;3;0,57449;0,81380;0,06942;0,30910;2,00000;class negotiator.group11.Group11@971295542;class negotiator.group1.Group1@880874495;class negotiator.group10.Group10@1204669019;0,57449;0,81380;0,61171
4;11,463;179;Yes;No;3;0,61261;0,72100;0,07513;0,15892;1,97480;class negotiator.group11.Group11@1328494408;class negotiator.group10.Group10@1930283961;class negotiator.group1.Group1@1522223249;0,72100;0,61261;0,64120
5;10,134;171;Yes;No;3;0,57755;0,77973;0,00000;0,43323;2,11107;class negotiator.group10.Group10@1408377756;class negotiator.group11.Group11@1321167448;class negotiator.group1.Group1@1321225438;0,77973;0,57755;0,75379
6;5,994;132;Yes;No;3;0,55481;0,80247;0,08864;0,45015;1,97485;class negotiator.group10.Group10@1740521575;class negotiator.group1.Group1@1382419298;class negotiator.group11.Group11@512498508;0,55481;0,80247;0,61757
1;8,726;178;Yes;No;3;0,61757;0,65401;0,09388;0,41048;1,89111;class negotiator.group1.Group1@1028403117;class negotiator.group10.Group10@1595084413;class negotiator.group11.Group11@557525160;0,65401;0,61953;0,61757
2;5,293;131;Yes;No;3;0,51613;0,84658;0,06788;0,50570;1,98080;class negotiator.group1.Group1@1916852497;class negotiator.group11.Group11@904348098;class negotiator.group10.Group10@1298223550;0,84658;0,61808;0,51613
3;11,079;179;Yes;No;3;0,61450;0,71913;0,08210;0,24081;1,98788;class negotiator.group11.Group11@2049058541;class negotiator.group1.Group1@1975812410;class negotiator.group10.Group10@854577821;0,61450;0,71913;0,65426
4;6,983;145;Yes;No;3;0,61493;0,83744;0,00000;0,62816;2,17105;class negotiator.group11.Group11@541455804;class negotiator.group10.Group10@1901686239;class negotiator.group1.Group1@1030632019;0,61493;0,71868;0,83744
5;10,865;173;Yes;No;3;0,42008;0,75491;0,06032;0,44419;1,92105;class negotiator.group10.Group10@614415015;class negotiator.group11.Group11@512920702;class negotiator.group1.Group1@1386400085;0,74605;0,42008;0,75491
6;2,868;109;Yes;No;3;0,53550;0,91987;0,00000;0,59356;2,08391;class negotiator.group10.Group10@1647558139;class negotiator.group1.Group1@1757953215;class negotiator.group11.Group11@744798354;0,62854;0,91987;0,53550
1;11,426;178;Yes;No;3;0,53550;0,78697;0,09253;0,52068;1,92379;class negotiator.group1.Group1@1273926017;class negotiator.group10.Group10@1659527559;class negotiator.group11.Group11@1799615840;0,60132;0,78697;0,53550
2;11,485;132;Yes;No;3;0,67173;0,85345;0,00000;0,52569;2,22013;class negotiator.group1.Group1@159031900;class negotiator.group11.Group11@942480557;class negotiator.group10.Group10@1278285373;0,85345;0,69495;0,67173
3;15,842;173;Yes;No;3;0,67173;0,85342;0,00000;0,22410;2,22013;class negotiator.group11.Group11@483539446;class negotiator.group1.Group1@1288341173;class negotiator.group10.Group10@143581679;0,69499;0,85342;0,67173
4;16,278;179;Yes;No;3;0,58999;0,74598;0,10767;0,25723;1,95093;class negotiator.group11.Group11@1977055558;class negotiator.group10.Group10@1840293479;class negotiator.group1.Group1@307143591;0,61495;0,74598;0,58999
5;24,448;173;Yes;No;3;0,47012;0,77975;0,00000;0,40128;2,00478;class negotiator.group10.Group10@462177025;class negotiator.group11.Group11@1936149897;class negotiator.group1.Group1@349412313;0,77975;0,47012;0,75491
6;11,158;127;Yes;No;3;0,48855;0,85387;0,00000;0,61289;2,03696;class negotiator.group10.Group10@1084348064;class negotiator.group1.Group1@157536312;class negotiator.group11.Group11@31891358;0,69455;0,85387;0,48855
1;15,526;176;Yes;No;3;0,62758;0,81342;0,00000;0,41894;2,15416;class negotiator.group1.Group1@375388801;class negotiator.group10.Group10@19536482;class negotiator.group11.Group11@872771510;0,81342;0,62758;0,71315
