sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;9,322;149;Yes;No;3;0,83850;1,00000;0,00000;0,02484;2,73215;class negotiator.group1.Group1@937473906;class negotiator.group10.Group10@1015664413;class negotiator.group11.Group11@373861602;0,83850;0,89365;1,00000
2;1,159;104;Yes;No;3;0,80075;1,00000;0,00000;0,36241;2,72815;class negotiator.group1.Group1@696605146;class negotiator.group11.Group11@1427551520;class negotiator.group10.Group10@562058233;0,92740;0,80075;1,00000
3;4,600;120;Yes;No;3;0,84036;0,94094;0,00000;0,32837;2,69207;class negotiator.group11.Group11@1921500878;class negotiator.group1.Group1@307806731;class negotiator.group10.Group10@828654626;0,84036;0,91077;0,94094
4;1,932;86;Yes;No;3;0,83850;1,00000;0,00000;0,32201;2,73215;class negotiator.group11.Group11@1955230326;class negotiator.group10.Group10@538361462;class negotiator.group1.Group1@859876098;0,83850;0,89365;1,00000
5;4,590;117;Yes;No;3;0,58198;0,99348;0,00000;0,07418;2,50127;class negotiator.group10.Group10@395998648;class negotiator.group11.Group11@48925747;class negotiator.group1.Group1@885272535;0,58198;0,99348;0,92581
6;0,628;22;Yes;No;3;0,79591;0,95722;0,00000;0,11308;2,69407;class negotiator.group10.Group10@1707484052;class negotiator.group1.Group1@857452555;class negotiator.group11.Group11@649370408;0,79591;0,95722;0,94094
1;7,518;145;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@2116982479;class negotiator.group10.Group10@274463465;class negotiator.group11.Group11@313806353;0,86258;0,88755;1,00000
2;1,090;91;Yes;No;3;0,80075;1,00000;0,00000;0,36241;2,72815;class negotiator.group1.Group1@880731037;class negotiator.group11.Group11@2067647305;class negotiator.group10.Group10@1271514873;0,92740;0,80075;1,00000
3;1,133;90;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@1380794704;class negotiator.group1.Group1@1203744723;class negotiator.group10.Group10@1111771091;0,77368;0,98045;1,00000
4;1,348;96;Yes;No;3;0,71084;0,93518;0,00000;0,10833;2,57588;class negotiator.group11.Group11@175146706;class negotiator.group10.Group10@814440824;class negotiator.group1.Group1@1343345253;0,93518;0,71084;0,92987
5;0,748;53;Yes;No;3;0,77368;1,00000;0,00000;0,17059;2,75413;class negotiator.group10.Group10@338436843;class negotiator.group11.Group11@2135364023;class negotiator.group1.Group1@555443904;0,77368;0,98045;1,00000
6;2,483;106;Yes;No;3;0,64496;0,93053;0,07545;0,26269;2,43478;class negotiator.group10.Group10@1828922993;class negotiator.group1.Group1@713971919;class negotiator.group11.Group11@1356400184;0,64496;0,93053;0,85929
1;5,998;137;Yes;No;3;0,83850;1,00000;0,00000;0,02484;2,73215;class negotiator.group1.Group1@1468321985;class negotiator.group10.Group10@253014750;class negotiator.group11.Group11@400854466;0,83850;0,89365;1,00000
2;3,168;127;Yes;No;3;0,83850;1,00000;0,00000;0,24657;2,73215;class negotiator.group1.Group1@1202010721;class negotiator.group11.Group11@1829630473;class negotiator.group10.Group10@1580525815;0,83850;0,89365;1,00000
3;2,792;93;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@827238876;class negotiator.group1.Group1@869369926;class negotiator.group10.Group10@1255910811;0,77368;0,98045;1,00000
4;0,471;33;Yes;No;3;0,80075;1,00000;0,00000;0,20351;2,72815;class negotiator.group11.Group11@684892540;class negotiator.group10.Group10@40534987;class negotiator.group1.Group1@959273827;0,92740;0,80075;1,00000
5;7,971;121;Yes;No;3;0,77368;1,00000;0,00000;0,17059;2,75413;class negotiator.group10.Group10@1447541390;class negotiator.group11.Group11@6623062;class negotiator.group1.Group1@1405135482;0,77368;0,98045;1,00000
6;6,492;109;Yes;No;3;0,71070;0,91320;0,10833;0,19003;2,51261;class negotiator.group10.Group10@1243068331;class negotiator.group1.Group1@1654656512;class negotiator.group11.Group11@887483220;0,71070;0,91320;0,88872
1;10,819;137;Yes;No;3;0,83850;1,00000;0,00000;0,02484;2,73215;class negotiator.group1.Group1@492791524;class negotiator.group10.Group10@2146282305;class negotiator.group11.Group11@1690910883;0,83850;0,89365;1,00000
2;2,124;91;Yes;No;3;0,80075;1,00000;0,00000;0,36241;2,72815;class negotiator.group1.Group1@2034874942;class negotiator.group11.Group11@1802285557;class negotiator.group10.Group10@1166944355;0,92740;0,80075;1,00000
3;2,408;93;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@1383970111;class negotiator.group1.Group1@1552958876;class negotiator.group10.Group10@1751757661;0,77368;0,98045;1,00000
4;0,961;36;Yes;No;3;0,80075;1,00000;0,00000;0,20351;2,72815;class negotiator.group11.Group11@987945313;class negotiator.group10.Group10@1686165252;class negotiator.group1.Group1@1096184722;0,92740;0,80075;1,00000
5;7,279;114;Yes;No;3;0,64680;0,92581;0,10043;0,10043;2,47929;class negotiator.group10.Group10@571498024;class negotiator.group11.Group11@1078625689;class negotiator.group1.Group1@846378209;0,64680;0,90668;0,92581
6;9,860;125;Yes;No;3;0,73109;0,91382;0,08966;0,18372;2,51933;class negotiator.group10.Group10@834602763;class negotiator.group1.Group1@625818344;class negotiator.group11.Group11@37705500;0,73109;0,91382;0,87442
1;12,821;141;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@767154153;class negotiator.group10.Group10@1634673356;class negotiator.group11.Group11@428871242;0,86258;0,88755;1,00000
2;3,296;101;Yes;No;3;0,86258;1,00000;0,00000;0,26831;2,75013;class negotiator.group1.Group1@642251026;class negotiator.group11.Group11@1051121236;class negotiator.group10.Group10@660434324;0,86258;0,88755;1,00000
3;2,440;94;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@1752763793;class negotiator.group1.Group1@1617257148;class negotiator.group10.Group10@748196585;0,77368;0,98045;1,00000
4;2,089;93;Yes;No;3;0,79423;0,92581;0,05339;0,21821;2,58354;class negotiator.group11.Group11@39984958;class negotiator.group10.Group10@1230634316;class negotiator.group1.Group1@557723988;0,86350;0,79423;0,92581
5;7,755;111;Yes;No;3;0,58198;0,99348;0,00000;0,07418;2,50127;class negotiator.group10.Group10@757453116;class negotiator.group11.Group11@730917449;class negotiator.group1.Group1@2071255806;0,58198;0,99348;0,92581
6;6,631;109;Yes;No;3;0,58106;0,95660;0,10252;0,34006;2,35985;class negotiator.group10.Group10@574460501;class negotiator.group1.Group1@248772345;class negotiator.group11.Group11@1395490551;0,58106;0,95660;0,82219
1;14,630;142;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@750055190;class negotiator.group10.Group10@1027711047;class negotiator.group11.Group11@94616542;0,86258;0,88755;1,00000
2;2,390;91;Yes;No;3;0,80075;1,00000;0,00000;0,36241;2,72815;class negotiator.group1.Group1@1204370415;class negotiator.group11.Group11@2008742089;class negotiator.group10.Group10@1876938923;0,92740;0,80075;1,00000
3;3,700;95;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@1484364942;class negotiator.group1.Group1@2015710200;class negotiator.group10.Group10@1768851167;0,77368;0,98045;1,00000
4;5,407;103;Yes;No;3;0,62403;1,00000;0,00000;0,00000;2,55390;class negotiator.group11.Group11@625029476;class negotiator.group10.Group10@2011813055;class negotiator.group1.Group1@1781333219;1,00000;0,62403;0,92987
5;6,172;106;Yes;No;3;0,58198;0,99348;0,00000;0,07418;2,50127;class negotiator.group10.Group10@901836406;class negotiator.group11.Group11@213227613;class negotiator.group1.Group1@32745164;0,58198;0,99348;0,92581
6;1,858;86;Yes;No;3;0,79591;0,95722;0,00000;0,11308;2,69407;class negotiator.group10.Group10@466474842;class negotiator.group1.Group1@999998222;class negotiator.group11.Group11@667146103;0,79591;0,95722;0,94094
1;13,178;139;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@440401673;class negotiator.group10.Group10@2010177011;class negotiator.group11.Group11@1318179857;0,86258;0,88755;1,00000
2;2,773;91;Yes;No;3;0,80075;1,00000;0,00000;0,36241;2,72815;class negotiator.group1.Group1@672696051;class negotiator.group11.Group11@1498872134;class negotiator.group10.Group10@422027041;0,92740;0,80075;1,00000
3;12,333;127;Yes;No;3;0,86258;1,00000;0,00000;0,30536;2,75013;class negotiator.group11.Group11@1866192706;class negotiator.group1.Group1@21597994;class negotiator.group10.Group10@615700149;0,86258;0,88755;1,00000
4;0,712;27;Yes;No;3;0,80075;1,00000;0,00000;0,20351;2,72815;class negotiator.group11.Group11@1367908375;class negotiator.group10.Group10@477447635;class negotiator.group1.Group1@775958422;0,92740;0,80075;1,00000
5;5,025;101;Yes;No;3;0,58198;0,99348;0,00000;0,07418;2,50127;class negotiator.group10.Group10@496436519;class negotiator.group11.Group11@737841307;class negotiator.group1.Group1@74000109;0,58198;0,99348;0,92581
6;2,614;83;Yes;No;3;0,73201;0,95071;0,08903;0,19696;2,54946;class negotiator.group10.Group10@1946966157;class negotiator.group1.Group1@185430239;class negotiator.group11.Group11@1176400157;0,73201;0,95071;0,86675
1;13,772;137;Yes;No;3;0,83850;1,00000;0,00000;0,02484;2,73215;class negotiator.group1.Group1@1068889874;class negotiator.group10.Group10@1608446899;class negotiator.group11.Group11@1786636236;0,83850;0,89365;1,00000
2;1,919;63;Yes;No;3;0,64726;0,97778;0,00000;0,48467;2,49584;class negotiator.group1.Group1@187573912;class negotiator.group11.Group11@591732517;class negotiator.group10.Group10@637783814;0,97778;0,64726;0,87081
3;1,681;91;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@1571650397;class negotiator.group1.Group1@1452993530;class negotiator.group10.Group10@1851352528;0,77368;0,98045;1,00000
4;0,943;34;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@327157860;class negotiator.group10.Group10@314897621;class negotiator.group1.Group1@932607160;0,77368;0,98045;1,00000
5;11,140;125;Yes;No;3;0,67179;0,92581;0,19525;0,19798;2,40487;class negotiator.group10.Group10@242082651;class negotiator.group11.Group11@1002101791;class negotiator.group1.Group1@1066224740;0,67179;0,80726;0,92581
