sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,133;144;Yes;No;3;0,41271;0,79977;0,07809;0,35082;1,85374;class negotiator.group1.Group1@1591884387;class negotiator.group4.Group4@1449617983;class negotiator.group8.Group8@527465066;0,79977;0,64126;0,41271
2;0,066;137;Yes;No;3;0,57755;0,77973;0,00000;0,30003;2,11107;class negotiator.group1.Group1@1304847372;class negotiator.group8.Group8@466778040;class negotiator.group4.Group4@380755789;0,77973;0,57755;0,75379
3;0,070;150;Yes;No;3;0,65496;0,78605;0,00000;0,08864;2,15416;class negotiator.group8.Group8@100464362;class negotiator.group1.Group1@582385592;class negotiator.group4.Group4@2071665365;0,65496;0,78605;0,71315
4;0,135;140;Yes;No;3;0,51382;0,75255;0,10972;0,26613;1,94238;class negotiator.group8.Group8@786537627;class negotiator.group4.Group4@1576049704;class negotiator.group1.Group1@1604073030;0,51382;0,67602;0,75255
5;0,129;132;Yes;No;3;0,56022;0,83744;0,00000;0,34580;2,17105;class negotiator.group4.Group4@1840057710;class negotiator.group8.Group8@2085415170;class negotiator.group1.Group1@492159503;0,77340;0,56022;0,83744
6;0,101;141;Yes;No;3;0,44749;0,81470;0,00000;0,23083;1,99592;class negotiator.group4.Group4@1913059008;class negotiator.group1.Group1@657584572;class negotiator.group8.Group8@1073054142;0,73373;0,81470;0,44749
1;0,105;136;Yes;No;3;0,45298;0,76779;0,05988;0,27867;1,91763;class negotiator.group1.Group1@255241088;class negotiator.group4.Group4@1312122957;class negotiator.group8.Group8@340967256;0,76779;0,69687;0,45298
2;0,072;155;Yes;No;3;0,48813;0,82654;0,09073;0,37476;1,86905;class negotiator.group1.Group1@910876381;class negotiator.group8.Group8@1835899651;class negotiator.group4.Group4@920394261;0,82654;0,55437;0,48813
3;0,060;146;Yes;No;3;0,35368;0,78345;0,22692;0,34840;1,80720;class negotiator.group8.Group8@2139482284;class negotiator.group1.Group1@812561820;class negotiator.group4.Group4@877997467;0,35368;0,78345;0,67007
4;0,124;136;Yes;No;3;0,59389;0,83429;0,02624;0,24326;2,13150;class negotiator.group8.Group8@493725999;class negotiator.group4.Group4@176053185;class negotiator.group1.Group1@1840898376;0,59389;0,70332;0,83429
5;0,123;133;Yes;No;3;0,59983;0,77742;0,00000;0,27746;2,11103;class negotiator.group4.Group4@1455106553;class negotiator.group8.Group8@432064235;class negotiator.group1.Group1@1061387138;0,73378;0,59983;0,77742
