sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,045;92;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@945307210;class negotiator.group4.Group4@694257964;class negotiator.group8.Group8@1114946797;0,86258;0,88755;1,00000
2;0,020;40;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group1.Group1@1995700040;class negotiator.group8.Group8@183489787;class negotiator.group4.Group4@126333017;0,90518;0,82397;0,94094
3;0,018;48;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group8.Group8@1137123470;class negotiator.group1.Group1@1177185637;class negotiator.group4.Group4@192161248;0,84036;0,91077;0,94094
4;0,030;67;Yes;No;3;0,79591;0,95722;0,00000;0,11308;2,69407;class negotiator.group8.Group8@1676495687;class negotiator.group4.Group4@1877562769;class negotiator.group1.Group1@1072749565;0,79591;0,95722;0,94094
5;0,028;68;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group4.Group4@2106061998;class negotiator.group8.Group8@1758530532;class negotiator.group1.Group1@1952701310;0,92740;0,80075;1,00000
6;0,039;120;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group4.Group4@929485063;class negotiator.group1.Group1@1059405563;class negotiator.group8.Group8@642380064;0,86258;0,88755;1,00000
1;0,046;120;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group1.Group1@204986124;class negotiator.group4.Group4@638016280;class negotiator.group8.Group8@753768489;0,92740;0,80075;1,00000
2;0,035;61;Yes;No;3;0,74184;0,92987;0,04454;0,16673;2,57491;class negotiator.group1.Group1@758605809;class negotiator.group8.Group8@277419624;class negotiator.group4.Group4@404622931;0,90320;0,74184;0,92987
3;0,022;54;Yes;No;3;0,77368;1,00000;0,00000;0,12858;2,75413;class negotiator.group8.Group8@1671902225;class negotiator.group1.Group1@1984658227;class negotiator.group4.Group4@1434815985;0,77368;0,98045;1,00000
4;0,024;34;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group8.Group8@1406347767;class negotiator.group4.Group4@1281901087;class negotiator.group1.Group1@1355622505;0,84036;0,91077;0,94094
5;0,024;53;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group4.Group4@997971933;class negotiator.group8.Group8@1066994861;class negotiator.group1.Group1@1494176377;0,92740;0,80075;1,00000
6;0,042;113;Yes;No;3;0,81616;0,87081;0,06787;0,14184;2,53883;class negotiator.group4.Group4@1661578426;class negotiator.group1.Group1@271260194;class negotiator.group8.Group8@2109781624;0,81616;0,85187;0,87081
1;0,042;123;Yes;No;3;0,78829;0,85875;0,09473;0,21285;2,45879;class negotiator.group1.Group1@274390974;class negotiator.group4.Group4@1041709909;class negotiator.group8.Group8@1731750219;0,85875;0,78829;0,81175
2;0,022;39;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group1.Group1@1744852182;class negotiator.group8.Group8@1841423089;class negotiator.group4.Group4@1411019906;0,90518;0,82397;0,94094
3;0,023;53;Yes;No;3;0,79591;0,95722;0,00000;0,11308;2,69407;class negotiator.group8.Group8@17100219;class negotiator.group1.Group1@1788055682;class negotiator.group4.Group4@2113174903;0,79591;0,95722;0,94094
4;0,028;72;Yes;No;3;0,74948;0,92987;0,05959;0,13735;2,60090;class negotiator.group8.Group8@1439057571;class negotiator.group4.Group4@1279763283;class negotiator.group1.Group1@1932772676;0,74948;0,92155;0,92987
5;0,027;42;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group4.Group4@322379208;class negotiator.group8.Group8@126107475;class negotiator.group1.Group1@2069456383;0,90518;0,82397;0,94094
6;0,041;112;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group4.Group4@186376931;class negotiator.group1.Group1@1405921991;class negotiator.group8.Group8@568334796;0,86258;0,88755;1,00000
1;0,042;109;Yes;No;3;0,86073;0,94094;0,04520;0,06152;2,67209;class negotiator.group1.Group1@687839391;class negotiator.group4.Group4@612172736;class negotiator.group8.Group8@193021175;0,86073;0,87042;0,94094
2;0,024;51;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group1.Group1@1536052634;class negotiator.group8.Group8@1535699051;class negotiator.group4.Group4@2035480511;0,92740;0,80075;1,00000
3;0,021;50;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group8.Group8@443789293;class negotiator.group1.Group1@555941420;class negotiator.group4.Group4@6097843;0,84036;0,91077;0,94094
4;0,033;72;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group8.Group8@1322908913;class negotiator.group4.Group4@1231903400;class negotiator.group1.Group1@710603073;0,84036;0,91077;0,94094
5;0,021;43;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group4.Group4@327836224;class negotiator.group8.Group8@1647862213;class negotiator.group1.Group1@1671102179;0,90518;0,82397;0,94094
6;0,040;128;Yes;No;3;0,77400;0,80461;0,13699;0,24004;2,37522;class negotiator.group4.Group4@642336928;class negotiator.group1.Group1@356455427;class negotiator.group8.Group8@1614470106;0,80461;0,77400;0,79662
1;0,052;101;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@679279458;class negotiator.group4.Group4@626783154;class negotiator.group8.Group8@937180743;0,86258;0,88755;1,00000
2;0,028;66;Yes;No;3;0,74184;0,92987;0,04454;0,16673;2,57491;class negotiator.group1.Group1@1625841189;class negotiator.group8.Group8@930939095;class negotiator.group4.Group4@1875001270;0,90320;0,74184;0,92987
3;0,016;33;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group8.Group8@478191665;class negotiator.group1.Group1@1083506581;class negotiator.group4.Group4@1981263954;0,84036;0,91077;0,94094
4;0,023;53;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group8.Group8@1034633209;class negotiator.group4.Group4@905253904;class negotiator.group1.Group1@1828209180;0,84036;0,91077;0,94094
5;0,020;49;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group4.Group4@221446408;class negotiator.group8.Group8@260619005;class negotiator.group1.Group1@1504460802;0,92740;0,80075;1,00000
6;0,037;114;Yes;No;3;0,81616;0,87081;0,06787;0,14184;2,53883;class negotiator.group4.Group4@1470110887;class negotiator.group1.Group1@1354319074;class negotiator.group8.Group8@861502165;0,81616;0,85187;0,87081
1;0,035;100;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@1830805705;class negotiator.group4.Group4@1205789719;class negotiator.group8.Group8@2052114141;0,86258;0,88755;1,00000
2;0,026;59;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group1.Group1@501482644;class negotiator.group8.Group8@1692966880;class negotiator.group4.Group4@1683513057;0,90518;0,82397;0,94094
3;0,028;52;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group8.Group8@1664666094;class negotiator.group1.Group1@626088742;class negotiator.group4.Group4@3616494;0,84036;0,91077;0,94094
4;0,021;44;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group8.Group8@1226203403;class negotiator.group4.Group4@1547517609;class negotiator.group1.Group1@954005646;0,84036;0,91077;0,94094
5;0,020;44;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group4.Group4@277104113;class negotiator.group8.Group8@1544280495;class negotiator.group1.Group1@234921823;0,90518;0,82397;0,94094
6;0,038;118;Yes;No;3;0,79683;0,86675;0,07481;0,15046;2,52748;class negotiator.group4.Group4@132604624;class negotiator.group1.Group1@1745373629;class negotiator.group8.Group8@2015448230;0,79683;0,86391;0,86675
1;0,039;96;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@189002591;class negotiator.group4.Group4@438233024;class negotiator.group8.Group8@1661008805;0,86258;0,88755;1,00000
2;0,021;40;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group1.Group1@383357732;class negotiator.group8.Group8@642460724;class negotiator.group4.Group4@289611152;0,90518;0,82397;0,94094
3;0,021;58;Yes;No;3;0,79591;0,95722;0,00000;0,11308;2,69407;class negotiator.group8.Group8@443281755;class negotiator.group1.Group1@615684842;class negotiator.group4.Group4@1238928248;0,79591;0,95722;0,94094
4;0,025;56;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group8.Group8@1060844540;class negotiator.group4.Group4@1204946386;class negotiator.group1.Group1@763118292;0,84036;0,91077;0,94094
5;0,028;58;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group4.Group4@1739459694;class negotiator.group8.Group8@1404190447;class negotiator.group1.Group1@1531045846;0,90518;0,82397;0,94094
6;0,034;121;Yes;No;3;0,79393;0,87510;0,09473;0,20077;2,48077;class negotiator.group4.Group4@1355486378;class negotiator.group1.Group1@1153027670;class negotiator.group8.Group8@43619162;0,79393;0,87510;0,81175
1;0,033;92;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@757209050;class negotiator.group4.Group4@424411228;class negotiator.group8.Group8@1286317309;0,86258;0,88755;1,00000
2;0,019;40;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group1.Group1@574808458;class negotiator.group8.Group8@1424309400;class negotiator.group4.Group4@367872691;0,90518;0,82397;0,94094
3;0,020;57;Yes;No;3;0,77368;1,00000;0,00000;0,12858;2,75413;class negotiator.group8.Group8@1171294528;class negotiator.group1.Group1@2112023694;class negotiator.group4.Group4@1025023795;0,77368;0,98045;1,00000
4;0,025;64;Yes;No;3;0,79591;0,95722;0,00000;0,11308;2,69407;class negotiator.group8.Group8@826012491;class negotiator.group4.Group4@1457642029;class negotiator.group1.Group1@96136427;0,79591;0,95722;0,94094
5;0,028;54;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group4.Group4@2079734280;class negotiator.group8.Group8@1650205388;class negotiator.group1.Group1@250655111;0,92740;0,80075;1,00000
6;0,041;125;Yes;No;3;0,86073;0,94094;0,04520;0,06152;2,67209;class negotiator.group4.Group4@1625960013;class negotiator.group1.Group1@780530416;class negotiator.group8.Group8@1544585836;0,86073;0,87042;0,94094
1;0,041;106;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@1881595774;class negotiator.group4.Group4@135987896;class negotiator.group8.Group8@625967664;0,86258;0,88755;1,00000
2;0,035;70;Yes;No;3;0,74184;0,92987;0,04454;0,16673;2,57491;class negotiator.group1.Group1@1379457768;class negotiator.group8.Group8@313253764;class negotiator.group4.Group4@1373592751;0,90320;0,74184;0,92987
3;0,025;61;Yes;No;3;0,77368;1,00000;0,00000;0,12858;2,75413;class negotiator.group8.Group8@1650293538;class negotiator.group1.Group1@1732192161;class negotiator.group4.Group4@1665331195;0,77368;0,98045;1,00000
4;0,032;62;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group8.Group8@2058529100;class negotiator.group4.Group4@1737030530;class negotiator.group1.Group1@1379420392;0,84036;0,91077;0,94094
5;0,020;43;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group4.Group4@714823720;class negotiator.group8.Group8@1018740722;class negotiator.group1.Group1@88197123;0,90518;0,82397;0,94094
6;0,043;125;Yes;No;3;0,77646;0,90426;0,05339;0,15954;2,54746;class negotiator.group4.Group4@889425092;class negotiator.group1.Group1@2081338124;class negotiator.group8.Group8@688724085;0,77646;0,90426;0,86675
1;0,041;115;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group1.Group1@2102564595;class negotiator.group4.Group4@959736780;class negotiator.group8.Group8@546388843;0,90518;0,82397;0,94094
2;0,020;40;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group1.Group1@1660597104;class negotiator.group8.Group8@958050516;class negotiator.group4.Group4@122637206;0,90518;0,82397;0,94094
3;0,028;71;Yes;No;3;0,77368;1,00000;0,00000;0,12858;2,75413;class negotiator.group8.Group8@1563978321;class negotiator.group1.Group1@583801767;class negotiator.group4.Group4@103514826;0,77368;0,98045;1,00000
4;0,021;44;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group8.Group8@741430997;class negotiator.group4.Group4@1530646685;class negotiator.group1.Group1@872227382;0,84036;0,91077;0,94094
5;0,023;51;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group4.Group4@1884680382;class negotiator.group8.Group8@439387024;class negotiator.group1.Group1@1728933982;0,92740;0,80075;1,00000
6;0,036;120;Yes;No;3;0,79868;0,92581;0,05339;0,09813;2,60552;class negotiator.group4.Group4@1762615371;class negotiator.group1.Group1@1887113679;class negotiator.group8.Group8@533620410;0,79868;0,88103;0,92581
