sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,075;44;Yes;No;3;0,44541;0,81323;0,00000;0,40031;1,98588;class negotiator.group1.Group1@582886193;class negotiator.group3.Group3@1895331784;class negotiator.group8.Group8@1216357737;0,81323;0,72724;0,44541
2;0,069;43;Yes;No;3;0,55263;0,81492;0,02928;0,17447;2,12705;class negotiator.group1.Group1@1427649966;class negotiator.group8.Group8@678190631;class negotiator.group3.Group3@1654220588;0,81492;0,55263;0,75951
3;0,073;40;Yes;No;3;0,56555;0,86341;0,00000;0,27041;2,14085;class negotiator.group8.Group8@1162128454;class negotiator.group1.Group1@529156913;class negotiator.group3.Group3@810454564;0,56555;0,86341;0,71189
4;0,085;40;Yes;No;3;0,51951;0,90611;0,00000;0,21925;2,11482;class negotiator.group8.Group8@267355016;class negotiator.group3.Group3@899964388;class negotiator.group1.Group1@974143295;0,51951;0,68920;0,90611
5;0,082;41;Yes;No;3;0,50136;0,96143;0,00000;0,22333;2,16828;class negotiator.group3.Group3@11034337;class negotiator.group8.Group8@770508317;class negotiator.group1.Group1@606892409;0,70549;0,50136;0,96143
6;0,067;44;Yes;No;3;0,69468;0,76718;0,00000;0,14516;2,18138;class negotiator.group3.Group3@1640878460;class negotiator.group1.Group1@259282446;class negotiator.group8.Group8@515750159;0,69468;0,76718;0,71951
1;0,075;43;Yes;No;3;0,67297;0,76718;0,02490;0,13652;2,14400;class negotiator.group1.Group1@968923021;class negotiator.group3.Group3@320718746;class negotiator.group8.Group8@136010052;0,76718;0,67297;0,70385
2;0,070;41;Yes;No;3;0,50208;0,89057;0,00000;0,26285;2,13012;class negotiator.group1.Group1@683675594;class negotiator.group8.Group8@1498196908;class negotiator.group3.Group3@949671681;0,89057;0,50208;0,73747
3;0,072;40;Yes;No;3;0,53020;0,90377;0,00000;0,32811;2,12418;class negotiator.group8.Group8@1033478063;class negotiator.group1.Group1@818067905;class negotiator.group3.Group3@1076971241;0,53020;0,90377;0,69020
4;0,103;43;Yes;No;3;0,52853;0,90482;0,00000;0,21125;2,09615;class negotiator.group8.Group8@1663470571;class negotiator.group3.Group3@2007770151;class negotiator.group1.Group1@1182382546;0,52853;0,66279;0,90482
5;0,076;47;Yes;No;3;0,65070;0,75054;0,05138;0,09094;2,11079;class negotiator.group3.Group3@1518021498;class negotiator.group8.Group8@1281590526;class negotiator.group1.Group1@430991072;0,70955;0,65070;0,75054
6;0,069;45;Yes;No;3;0,48219;0,76805;0,03271;0,36168;1,96802;class negotiator.group3.Group3@204605773;class negotiator.group1.Group1@687907964;class negotiator.group8.Group8@1764679147;0,71778;0,76805;0,48219
1;0,088;44;Yes;No;3;0,50884;0,78115;0,00000;0,33518;2,03502;class negotiator.group1.Group1@65774912;class negotiator.group3.Group3@1672351426;class negotiator.group8.Group8@944444846;0,78115;0,74504;0,50884
2;0,071;39;Yes;No;3;0,54505;0,92960;0,00000;0,26844;2,20055;class negotiator.group1.Group1@455957477;class negotiator.group8.Group8@1055663443;class negotiator.group3.Group3@25594987;0,92960;0,54505;0,72590
3;0,094;41;Yes;No;3;0,53020;0,90377;0,00000;0,32811;2,12418;class negotiator.group8.Group8@678217109;class negotiator.group1.Group1@2099236334;class negotiator.group3.Group3@856228975;0,53020;0,90377;0,69020
4;0,076;44;Yes;No;3;0,51951;0,90611;0,00000;0,21925;2,11482;class negotiator.group8.Group8@352464278;class negotiator.group3.Group3@1107221920;class negotiator.group1.Group1@1133008185;0,51951;0,68920;0,90611
5;0,071;41;Yes;No;3;0,57074;0,89405;0,00000;0,12811;2,20029;class negotiator.group3.Group3@731067346;class negotiator.group8.Group8@1294939735;class negotiator.group1.Group1@1452847447;0,73550;0,57074;0,89405
6;0,061;45;Yes;No;3;0,46316;0,77405;0,00000;0,38268;1,99369;class negotiator.group3.Group3@1833872366;class negotiator.group1.Group1@1207553618;class negotiator.group8.Group8@1633193576;0,75648;0,77405;0,46316
1;0,077;45;Yes;No;3;0,51279;0,87324;0,00000;0,35385;2,04389;class negotiator.group1.Group1@2095939525;class negotiator.group3.Group3@1281334934;class negotiator.group8.Group8@430223622;0,87324;0,65787;0,51279
2;0,056;42;Yes;No;3;0,54505;0,92960;0,00000;0,26844;2,20055;class negotiator.group1.Group1@190975505;class negotiator.group8.Group8@1384743917;class negotiator.group3.Group3@1110730480;0,92960;0,54505;0,72590
3;0,055;39;Yes;No;3;0,54250;0,85480;0,01793;0,27559;2,11810;class negotiator.group8.Group8@728195977;class negotiator.group1.Group1@280481186;class negotiator.group3.Group3@320687937;0,54250;0,85480;0,72080
4;0,067;41;Yes;No;3;0,51951;0,90611;0,00000;0,21925;2,11482;class negotiator.group8.Group8@1765686836;class negotiator.group3.Group3@1969618406;class negotiator.group1.Group1@2063614784;0,51951;0,68920;0,90611
5;0,068;41;Yes;No;3;0,52393;0,87631;0,00000;0,17770;2,19248;class negotiator.group3.Group3@1312775638;class negotiator.group8.Group8@573158588;class negotiator.group1.Group1@1612231721;0,79224;0,52393;0,87631
6;0,066;46;Yes;No;3;0,68704;0,75329;0,00000;0,16532;2,13623;class negotiator.group3.Group3@1209603390;class negotiator.group1.Group1@1723973228;class negotiator.group8.Group8@968677672;0,69590;0,75329;0,68704
1;0,066;44;Yes;No;3;0,58893;0,83917;0,02626;0,27193;2,07538;class negotiator.group1.Group1@492105397;class negotiator.group3.Group3@855882782;class negotiator.group8.Group8@976449468;0,83917;0,64727;0,58893
2;0,062;44;Yes;No;3;0,48347;0,91302;0,00000;0,21662;2,14882;class negotiator.group1.Group1@116178302;class negotiator.group8.Group8@546086591;class negotiator.group3.Group3@1879711306;0,75233;0,48347;0,91302
3;0,057;39;Yes;No;3;0,52822;0,87538;0,00000;0,30536;2,10652;class negotiator.group8.Group8@2114842952;class negotiator.group1.Group1@1163652767;class negotiator.group3.Group3@378481740;0,52822;0,87538;0,70292
4;0,063;37;Yes;No;3;0,56892;0,86525;0,00000;0,16558;2,15791;class negotiator.group8.Group8@296041766;class negotiator.group3.Group3@2001834710;class negotiator.group1.Group1@209673421;0,56892;0,72374;0,86525
5;0,072;42;Yes;No;3;0,50136;0,96143;0,00000;0,22333;2,16828;class negotiator.group3.Group3@2108005667;class negotiator.group8.Group8@66037063;class negotiator.group1.Group1@1783355989;0,70549;0,50136;0,96143
6;0,081;47;Yes;No;3;0,47522;0,80641;0,01276;0,38005;1,98017;class negotiator.group3.Group3@1410439625;class negotiator.group1.Group1@1334281789;class negotiator.group8.Group8@1249785749;0,69854;0,80641;0,47522
1;0,073;47;Yes;No;3;0,42559;0,78217;0,00000;0,42070;1,95977;class negotiator.group1.Group1@611532136;class negotiator.group3.Group3@163875210;class negotiator.group8.Group8@1176619016;0,75201;0,78217;0,42559
2;0,056;41;Yes;No;3;0,49607;0,85188;0,00000;0,23831;2,10445;class negotiator.group1.Group1@1406380336;class negotiator.group8.Group8@1829288270;class negotiator.group3.Group3@1472063438;0,85188;0,49607;0,75650
3;0,059;44;Yes;No;3;0,56555;0,86341;0,00000;0,27041;2,14085;class negotiator.group8.Group8@340848703;class negotiator.group1.Group1@1305264772;class negotiator.group3.Group3@1039568899;0,56555;0,86341;0,71189
4;0,063;38;Yes;No;3;0,61695;0,86043;0,00000;0,11790;2,19560;class negotiator.group8.Group8@107533501;class negotiator.group3.Group3@1281804180;class negotiator.group1.Group1@1874390203;0,61695;0,71821;0,86043
5;0,071;45;Yes;No;3;0,50988;0,85721;0,02840;0,17590;2,11039;class negotiator.group3.Group3@1438523978;class negotiator.group8.Group8@901600320;class negotiator.group1.Group1@551965008;0,74330;0,50988;0,85721
6;0,065;45;Yes;No;3;0,51070;0,75960;0,00000;0,33314;2,02559;class negotiator.group3.Group3@1894018063;class negotiator.group1.Group1@611485360;class negotiator.group8.Group8@1525194625;0,75528;0,75960;0,51070
1;0,074;43;Yes;No;3;0,70396;0,75449;0,00000;0,08625;2,21197;class negotiator.group1.Group1@2072720645;class negotiator.group3.Group3@1883642528;class negotiator.group8.Group8@176044022;0,75353;0,70396;0,75449
2;0,051;39;Yes;No;3;0,53307;0,87692;0,00000;0,23457;2,14487;class negotiator.group1.Group1@1686895835;class negotiator.group8.Group8@579191151;class negotiator.group3.Group3@2069786653;0,87692;0,53307;0,73488
3;0,072;41;Yes;No;3;0,50516;0,86678;0,00000;0,31214;2,08376;class negotiator.group8.Group8@1964162865;class negotiator.group1.Group1@566650371;class negotiator.group3.Group3@1750294599;0,50516;0,86678;0,71183
4;0,069;40;Yes;No;3;0,52447;0,86037;0,04240;0,20722;2,10641;class negotiator.group8.Group8@970328787;class negotiator.group3.Group3@325107791;class negotiator.group1.Group1@888245369;0,52447;0,72158;0,86037
5;0,065;42;Yes;No;3;0,51777;0,90871;0,00000;0,18324;2,12988;class negotiator.group3.Group3@829536113;class negotiator.group8.Group8@549614867;class negotiator.group1.Group1@1049903922;0,70339;0,51777;0,90871
6;0,058;45;Yes;No;3;0,62491;0,76190;0,00000;0,22321;2,10576;class negotiator.group3.Group3@2009573302;class negotiator.group1.Group1@1423170345;class negotiator.group8.Group8@551128129;0,71895;0,76190;0,62491
1;0,075;46;Yes;No;3;0,64926;0,85018;0,00000;0,19630;2,18468;class negotiator.group1.Group1@713494592;class negotiator.group3.Group3@154922896;class negotiator.group8.Group8@1038932908;0,85018;0,64926;0,68524
2;0,063;39;Yes;No;3;0,54505;0,92960;0,00000;0,26844;2,20055;class negotiator.group1.Group1@540631935;class negotiator.group8.Group8@397621088;class negotiator.group3.Group3@1996000199;0,92960;0,54505;0,72590
3;0,060;42;Yes;No;3;0,53020;0,90377;0,00000;0,32811;2,12418;class negotiator.group8.Group8@933294806;class negotiator.group1.Group1@665246754;class negotiator.group3.Group3@1002328196;0,53020;0,90377;0,69020
4;0,065;40;Yes;No;3;0,51951;0,90611;0,00000;0,21925;2,11482;class negotiator.group8.Group8@1268263104;class negotiator.group3.Group3@1922792453;class negotiator.group1.Group1@1038837515;0,51951;0,68920;0,90611
5;0,070;37;Yes;No;3;0,57718;0,88026;0,00000;0,11762;2,20364;class negotiator.group3.Group3@700064495;class negotiator.group8.Group8@2068549199;class negotiator.group1.Group1@493626310;0,74620;0,57718;0,88026
6;0,064;44;Yes;No;3;0,49993;0,81486;0,02330;0,36465;1,97583;class negotiator.group3.Group3@403163615;class negotiator.group1.Group1@659971020;class negotiator.group8.Group8@379896385;0,66104;0,81486;0,49993
1;0,077;45;Yes;No;3;0,64976;0,79344;0,00000;0,19621;2,13927;class negotiator.group1.Group1@449660164;class negotiator.group3.Group3@443422555;class negotiator.group8.Group8@834626795;0,79344;0,69607;0,64976
2;0,057;44;Yes;No;3;0,55678;0,80671;0,00000;0,14600;2,15741;class negotiator.group1.Group1@209361361;class negotiator.group8.Group8@1158180541;class negotiator.group3.Group3@748576179;0,79392;0,55678;0,80671
3;0,058;41;Yes;No;3;0,53020;0,90377;0,00000;0,32811;2,12418;class negotiator.group8.Group8@125479431;class negotiator.group1.Group1@103855463;class negotiator.group3.Group3@1742045277;0,53020;0,90377;0,69020
4;0,071;38;Yes;No;3;0,66964;0,85146;0,00000;0,07567;2,25128;class negotiator.group8.Group8@1910410988;class negotiator.group3.Group3@1249469019;class negotiator.group1.Group1@1730701967;0,66964;0,73019;0,85146
5;0,068;44;Yes;No;3;0,65100;0,76914;0,04321;0,07241;2,14156;class negotiator.group3.Group3@241960754;class negotiator.group8.Group8@1447848707;class negotiator.group1.Group1@856014392;0,72142;0,65100;0,76914
6;0,066;47;Yes;No;3;0,56220;0,76750;0,02259;0,28446;2,04507;class negotiator.group3.Group3@1040935091;class negotiator.group1.Group1@1594285975;class negotiator.group8.Group8@1010918206;0,71537;0,76750;0,56220
1;0,080;43;Yes;No;3;0,66542;0,78897;0,00000;0,18076;2,15857;class negotiator.group1.Group1@1847450527;class negotiator.group3.Group3@1782438963;class negotiator.group8.Group8@54775491;0,78897;0,70418;0,66542
2;0,060;44;Yes;No;3;0,54505;0,92960;0,00000;0,26844;2,20055;class negotiator.group1.Group1@1488676321;class negotiator.group8.Group8@1998439497;class negotiator.group3.Group3@1128386999;0,92960;0,54505;0,72590
3;0,072;40;Yes;No;3;0,53020;0,90377;0,00000;0,32811;2,12418;class negotiator.group8.Group8@372205536;class negotiator.group1.Group1@38579841;class negotiator.group3.Group3@2018809940;0,53020;0,90377;0,69020
4;0,072;46;Yes;No;3;0,66300;0,85648;0,00000;0,06982;2,18444;class negotiator.group8.Group8@1275663482;class negotiator.group3.Group3@1746893973;class negotiator.group1.Group1@1798066074;0,66300;0,66495;0,85648
5;0,073;39;Yes;No;3;0,52393;0,87631;0,00000;0,17770;2,19248;class negotiator.group3.Group3@706625134;class negotiator.group8.Group8@664059228;class negotiator.group1.Group1@370931537;0,79224;0,52393;0,87631
