sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,033;46;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group1.Group1@1214729683;class negotiator.group2.Group2@1982233799;class negotiator.group5.Group5@1489643882;0,96530;0,67455;1,00000
2;0,032;43;Yes;No;3;0,71341;0,97523;0,00000;0,00000;2,52976;class negotiator.group1.Group1@880635514;class negotiator.group5.Group5@383788674;class negotiator.group2.Group2@1442851977;0,84112;0,97523;0,71341
3;0,039;44;Yes;No;3;0,71341;0,97523;0,00000;0,00000;2,52976;class negotiator.group5.Group5@627835515;class negotiator.group1.Group1@1444342894;class negotiator.group2.Group2@2063357417;0,84112;0,97523;0,71341
4;0,053;48;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group5.Group5@1880758726;class negotiator.group2.Group2@1100107689;class negotiator.group1.Group1@1823212000;0,96530;0,67455;1,00000
5;0,042;41;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group2.Group2@279924957;class negotiator.group5.Group5@1709565369;class negotiator.group1.Group1@1481443570;0,96530;0,67455;1,00000
6;0,046;54;Yes;No;3;0,52654;0,77532;0,22734;0,40616;1,85391;class negotiator.group2.Group2@696677672;class negotiator.group1.Group1@980789860;class negotiator.group5.Group5@50702648;0,52654;0,77532;0,55205
1;0,014;42;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group1.Group1@1755880724;class negotiator.group2.Group2@367051194;class negotiator.group5.Group5@1456383374;0,87583;0,75056;0,71341
2;0,013;43;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group1.Group1@416758312;class negotiator.group5.Group5@1512776917;class negotiator.group2.Group2@1182747186;0,87583;0,75056;0,71341
3;0,038;50;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group5.Group5@1323318470;class negotiator.group1.Group1@1672876958;class negotiator.group2.Group2@1187126582;0,87583;0,75056;0,71341
4;0,058;46;Yes;No;3;0,61601;0,83865;0,00000;0,37748;2,15397;class negotiator.group5.Group5@1913383044;class negotiator.group2.Group2@1808690330;class negotiator.group1.Group1@1027353025;0,61601;0,69932;0,83865
5;0,021;35;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group2.Group2@2096556546;class negotiator.group5.Group5@914188646;class negotiator.group1.Group1@1670562684;0,96530;0,67455;1,00000
6;0,040;46;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group2.Group2@945829110;class negotiator.group1.Group1@875896676;class negotiator.group5.Group5@195033347;0,87583;0,75056;0,71341
1;0,015;41;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group1.Group1@865417707;class negotiator.group2.Group2@168660418;class negotiator.group5.Group5@2144714933;0,87583;0,75056;0,71341
2;0,012;35;Yes;No;3;0,44988;1,00000;0,00000;0,61917;2,44988;class negotiator.group1.Group1@710864036;class negotiator.group5.Group5@1040324791;class negotiator.group2.Group2@2074392110;1,00000;0,44988;1,00000
3;0,036;44;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group5.Group5@2058667372;class negotiator.group1.Group1@1913484387;class negotiator.group2.Group2@1364478484;0,87583;0,75056;0,71341
4;0,051;47;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group5.Group5@1140336344;class negotiator.group2.Group2@1488867780;class negotiator.group1.Group1@921323616;0,96530;0,67455;1,00000
5;0,014;32;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group2.Group2@1328919242;class negotiator.group5.Group5@1315771494;class negotiator.group1.Group1@1532386499;0,96530;0,67455;1,00000
6;0,041;46;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group2.Group2@48510222;class negotiator.group1.Group1@1414998941;class negotiator.group5.Group5@653294509;0,87583;0,75056;0,71341
1;0,014;41;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group1.Group1@1984409299;class negotiator.group2.Group2@1546050383;class negotiator.group5.Group5@2064142028;0,87583;0,75056;0,71341
2;0,012;43;Yes;No;3;0,71341;0,97523;0,00000;0,00000;2,52976;class negotiator.group1.Group1@1584230958;class negotiator.group5.Group5@1667455600;class negotiator.group2.Group2@264675850;0,84112;0,97523;0,71341
3;0,043;43;Yes;No;3;0,71341;0,97523;0,00000;0,00000;2,52976;class negotiator.group5.Group5@968378013;class negotiator.group1.Group1@1898187525;class negotiator.group2.Group2@1968156490;0,84112;0,97523;0,71341
4;0,058;47;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group5.Group5@650332227;class negotiator.group2.Group2@1589459606;class negotiator.group1.Group1@1498513009;0,96530;0,67455;1,00000
5;0,029;37;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group2.Group2@1967413894;class negotiator.group5.Group5@1519603599;class negotiator.group1.Group1@2102158269;0,96530;0,67455;1,00000
6;0,040;46;Yes;No;3;0,71341;0,97523;0,00000;0,00000;2,52976;class negotiator.group2.Group2@573066639;class negotiator.group1.Group1@66844878;class negotiator.group5.Group5@327917165;0,84112;0,97523;0,71341
1;0,014;47;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group1.Group1@860753953;class negotiator.group2.Group2@1241841879;class negotiator.group5.Group5@242895160;0,96530;0,67455;1,00000
2;0,009;45;Yes;No;3;0,47410;0,84112;0,28446;0,50440;1,97131;class negotiator.group1.Group1@2120024820;class negotiator.group5.Group5@208478716;class negotiator.group2.Group2@1355951555;0,84112;0,47410;0,65609
3;0,041;48;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group5.Group5@381322921;class negotiator.group1.Group1@803130599;class negotiator.group2.Group2@1281255998;0,87583;0,75056;0,71341
4;0,057;48;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group5.Group5@1251029917;class negotiator.group2.Group2@47427242;class negotiator.group1.Group1@393223257;0,96530;0,67455;1,00000
5;0,038;40;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group2.Group2@1096098580;class negotiator.group5.Group5@1014110094;class negotiator.group1.Group1@1718127266;0,96530;0,67455;1,00000
6;0,032;40;Yes;No;3;0,71341;0,97523;0,00000;0,00000;2,52976;class negotiator.group2.Group2@1499842100;class negotiator.group1.Group1@683126214;class negotiator.group5.Group5@854701836;0,84112;0,97523;0,71341
1;0,015;47;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group1.Group1@455642869;class negotiator.group2.Group2@63014081;class negotiator.group5.Group5@368221396;0,96530;0,67455;1,00000
2;0,014;45;Yes;No;3;0,71341;0,97523;0,00000;0,00000;2,52976;class negotiator.group1.Group1@1796615565;class negotiator.group5.Group5@2097724135;class negotiator.group2.Group2@1210504146;0,84112;0,97523;0,71341
3;0,041;46;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group5.Group5@1830593791;class negotiator.group1.Group1@1939118415;class negotiator.group2.Group2@551374033;0,87583;0,75056;0,71341
4;0,063;46;Yes;No;3;0,61601;0,83865;0,00000;0,37748;2,15397;class negotiator.group5.Group5@551435826;class negotiator.group2.Group2@1589990777;class negotiator.group1.Group1@1835969418;0,61601;0,69932;0,83865
5;0,046;41;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group2.Group2@2092968230;class negotiator.group5.Group5@734903750;class negotiator.group1.Group1@1348872353;0,96530;0,67455;1,00000
6;0,038;53;Yes;No;3;0,71341;0,97523;0,00000;0,00000;2,52976;class negotiator.group2.Group2@1660259139;class negotiator.group1.Group1@1720323702;class negotiator.group5.Group5@1908119953;0,84112;0,97523;0,71341
1;0,014;41;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group1.Group1@1398749420;class negotiator.group2.Group2@278018231;class negotiator.group5.Group5@1875476192;0,87583;0,75056;0,71341
2;0,007;32;Yes;No;3;0,44988;1,00000;0,00000;0,61917;2,44988;class negotiator.group1.Group1@363388278;class negotiator.group5.Group5@23296278;class negotiator.group2.Group2@698520592;1,00000;0,44988;1,00000
3;0,035;47;Yes;No;3;0,71341;0,87583;0,00000;0,22734;2,33979;class negotiator.group5.Group5@1889975242;class negotiator.group1.Group1@1383269517;class negotiator.group2.Group2@2100293444;0,87583;0,75056;0,71341
4;0,064;48;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group5.Group5@161819318;class negotiator.group2.Group2@982980524;class negotiator.group1.Group1@361970497;0,96530;0,67455;1,00000
5;0,014;33;Yes;No;3;0,67455;1,00000;0,00000;0,43355;2,63985;class negotiator.group2.Group2@1527719623;class negotiator.group5.Group5@1069220229;class negotiator.group1.Group1@241230707;0,96530;0,67455;1,00000
