sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;3,744;54;Yes;No;3;0,44434;0,81289;0,03265;0,19316;2,05712;class negotiator.group1.Group1@1354817379;class negotiator.group5.Group5@646579712;class negotiator.group10.Group10@797965764;0,81289;0,44434;0,79988
2;3,962;58;Yes;No;3;0,53884;0,71621;0,11561;0,43659;1,80743;class negotiator.group1.Group1@1190973123;class negotiator.group10.Group10@2137688221;class negotiator.group5.Group5@724516037;0,55239;0,71621;0,53884
3;3,835;58;Yes;No;3;0,62394;0,63357;0,03528;0,30436;1,89084;class negotiator.group10.Group10@1431827838;class negotiator.group1.Group1@28724984;class negotiator.group5.Group5@1744469160;0,62394;0,63357;0,63333
4;2,345;45;Yes;No;3;0,64851;0,82225;0,00015;0,15015;2,13579;class negotiator.group10.Group10@657601926;class negotiator.group5.Group5@1364722820;class negotiator.group1.Group1@1771085780;0,64851;0,66503;0,82225
5;2,210;46;Yes;No;3;0,54180;0,81386;0,02823;0,25444;2,06890;class negotiator.group5.Group5@615362691;class negotiator.group10.Group10@119503685;class negotiator.group1.Group1@601223850;0,54180;0,71325;0,81386
6;3,773;58;Yes;No;3;0,47675;0,79897;0,00182;0,38111;2,01189;class negotiator.group5.Group5@430183952;class negotiator.group1.Group1@1671725462;class negotiator.group10.Group10@1161286133;0,47675;0,79897;0,73617
1;3,440;53;Yes;No;3;0,45902;0,82808;0,00167;0,17472;2,11493;class negotiator.group1.Group1@1241868504;class negotiator.group5.Group5@690381535;class negotiator.group10.Group10@388314004;0,82808;0,45902;0,82782
2;4,173;58;Yes;No;3;0,55355;0,91391;0,00000;0,03046;2,21154;class negotiator.group1.Group1@1785676764;class negotiator.group10.Group10@785405723;class negotiator.group5.Group5@1879491999;0,74409;0,55355;0,91391
3;4,029;60;Yes;No;3;0,53327;0,72569;0,03182;0,37918;1,81266;class negotiator.group10.Group10@2018482941;class negotiator.group1.Group1@843617728;class negotiator.group5.Group5@996117002;0,72569;0,55369;0,53327
4;3,581;54;Yes;No;3;0,51045;0,89994;0,03611;0,07797;2,12229;class negotiator.group10.Group10@1747645377;class negotiator.group5.Group5@1542011220;class negotiator.group1.Group1@749922544;0,71190;0,51045;0,89994
5;3,029;52;Yes;No;3;0,58327;0,91112;0,00000;0,00302;2,22905;class negotiator.group5.Group5@1848317877;class negotiator.group10.Group10@1327604884;class negotiator.group1.Group1@700193058;0,73465;0,58327;0,91112
6;3,353;54;Yes;No;3;0,37590;0,92016;0,00000;0,62055;1,83212;class negotiator.group5.Group5@1166174793;class negotiator.group1.Group1@1963983429;class negotiator.group10.Group10@1845836813;0,37590;0,92016;0,53606
1;2,754;55;Yes;No;3;0,44435;0,81441;0,03190;0,19375;2,05864;class negotiator.group1.Group1@1360213362;class negotiator.group5.Group5@1142552819;class negotiator.group10.Group10@86457459;0,81441;0,44435;0,79988
2;3,960;58;Yes;No;3;0,64761;0,82225;0,00015;0,14368;2,12114;class negotiator.group1.Group1@1732397771;class negotiator.group10.Group10@826051171;class negotiator.group5.Group5@2107736789;0,64761;0,65127;0,82225
3;3,921;60;Yes;No;3;0,59119;0,72777;0,04207;0,21461;1,94537;class negotiator.group10.Group10@1836596596;class negotiator.group1.Group1@1896530641;class negotiator.group5.Group5@2038194513;0,62640;0,59119;0,72777
4;2,205;45;Yes;No;3;0,53524;0,81108;0,03514;0,25496;2,04789;class negotiator.group10.Group10@431129705;class negotiator.group5.Group5@387126957;class negotiator.group1.Group1@1714799536;0,53524;0,70158;0,81108
5;2,526;49;Yes;No;3;0,54483;0,81385;0,04037;0,23347;2,03051;class negotiator.group5.Group5@1437235410;class negotiator.group10.Group10@719474414;class negotiator.group1.Group1@1873543488;0,54483;0,67184;0,81385
6;3,345;53;Yes;No;3;0,37605;0,92014;0,00000;0,62046;1,83226;class negotiator.group5.Group5@1918581800;class negotiator.group1.Group1@1137352895;class negotiator.group10.Group10@738164318;0,37605;0,92014;0,53606
1;3,822;57;Yes;No;3;0,47190;0,81365;0,03132;0,17472;2,08544;class negotiator.group1.Group1@11178923;class negotiator.group5.Group5@1053081572;class negotiator.group10.Group10@1729245677;0,81365;0,47190;0,79989
