sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,032;44;Yes;No;3;0,47981;0,76095;0,10056;0,36456;1,75377;class negotiator.group1.Group1@1989329280;class negotiator.group2.Group2@484308817;class negotiator.group8.Group8@815265189;0,76095;0,51301;0,47981
2;0,029;44;Yes;No;3;0,48267;0,76097;0,10056;0,28066;1,81490;class negotiator.group1.Group1@981328140;class negotiator.group8.Group8@507640020;class negotiator.group2.Group2@2100770256;0,76097;0,48267;0,57125
3;0,027;46;Yes;No;3;0,51800;0,79752;0,00000;0,45070;1,91623;class negotiator.group8.Group8@867052265;class negotiator.group1.Group1@1870872960;class negotiator.group2.Group2@306279346;0,60070;0,79752;0,51800
4;0,024;45;Yes;No;3;0,56008;0,80171;0,00000;0,25949;2,00532;class negotiator.group8.Group8@118666363;class negotiator.group2.Group2@1560738525;class negotiator.group1.Group1@1967125217;0,56008;0,64353;0,80171
5;0,028;44;Yes;No;3;0,45110;0,77976;0,16557;0,23286;1,83093;class negotiator.group2.Group2@962776554;class negotiator.group8.Group8@96262933;class negotiator.group1.Group1@835928740;0,60006;0,45110;0,77976
6;0,034;46;Yes;No;3;0,55826;0,77349;0,00000;0,39128;1,97309;class negotiator.group2.Group2@616314506;class negotiator.group1.Group1@1084272861;class negotiator.group8.Group8@1975230032;0,64135;0,77349;0,55826
1;0,032;43;Yes;No;3;0,63678;0,80037;0,00000;0,22697;2,09167;class negotiator.group1.Group1@1888932498;class negotiator.group2.Group2@1037740285;class negotiator.group8.Group8@1586272708;0,80037;0,65452;0,63678
2;0,035;44;Yes;No;3;0,48417;0,79893;0,04776;0,23232;1,90132;class negotiator.group1.Group1@1623409498;class negotiator.group8.Group8@863697751;class negotiator.group2.Group2@1326130984;0,79893;0,48417;0,61822
3;0,027;44;Yes;No;3;0,48268;0,78008;0,00000;0,47385;1,83402;class negotiator.group8.Group8@1698159522;class negotiator.group1.Group1@909417624;class negotiator.group2.Group2@940890869;0,48268;0,78008;0,57125
4;0,026;44;Yes;No;3;0,55341;0,83998;0,00000;0,00000;2,19377;class negotiator.group8.Group8@1630742422;class negotiator.group2.Group2@1701583540;class negotiator.group1.Group1@474829681;0,80038;0,55341;0,83998
5;0,029;47;Yes;No;3;0,42635;0,81080;0,13565;0,23701;1,83959;class negotiator.group2.Group2@413216315;class negotiator.group8.Group8@2111975454;class negotiator.group1.Group1@214254115;0,60245;0,42635;0,81080
6;0,030;47;Yes;No;3;0,44204;0,80412;0,00000;0,53547;1,77716;class negotiator.group2.Group2@1786318433;class negotiator.group1.Group1@832518371;class negotiator.group8.Group8@1280301192;0,44204;0,80412;0,53100
1;0,023;46;Yes;No;3;0,55341;0,83998;0,00000;0,00000;2,19377;class negotiator.group1.Group1@235991004;class negotiator.group2.Group2@2045991866;class negotiator.group8.Group8@1477136098;0,80038;0,55341;0,83998
2;0,021;44;Yes;No;3;0,61408;0,80037;0,00000;0,15464;2,11219;class negotiator.group1.Group1@1315439766;class negotiator.group8.Group8@252001297;class negotiator.group2.Group2@548046795;0,80037;0,61408;0,69774
3;0,029;44;Yes;No;3;0,45849;0,75077;0,03074;0,47839;1,77903;class negotiator.group8.Group8@465121582;class negotiator.group1.Group1@457953594;class negotiator.group2.Group2@244663510;0,45849;0,75077;0,56977
4;0,027;45;Yes;No;3;0,52457;0,88023;0,00000;0,09518;2,12390;class negotiator.group8.Group8@812477556;class negotiator.group2.Group2@1609256066;class negotiator.group1.Group1@1357650944;0,71910;0,52457;0,88023
5;0,025;45;Yes;No;3;0,55490;0,82943;0,00000;0,08197;2,10344;class negotiator.group2.Group2@1025666433;class negotiator.group8.Group8@524504962;class negotiator.group1.Group1@2082009046;0,71911;0,55490;0,82943
6;0,032;49;Yes;No;3;0,40193;0,75707;0,06896;0,56172;1,65945;class negotiator.group2.Group2@1227491904;class negotiator.group1.Group1@1728517446;class negotiator.group8.Group8@33938306;0,40193;0,75707;0,50044
1;0,032;44;Yes;No;3;0,50671;0,83959;0,00000;0,21946;1,97546;class negotiator.group1.Group1@1317942487;class negotiator.group2.Group2@1513043851;class negotiator.group8.Group8@1374139630;0,83959;0,50671;0,62915
2;0,032;43;Yes;No;3;0,59652;0,75973;0,00000;0,27674;2,03481;class negotiator.group1.Group1@1125621572;class negotiator.group8.Group8@1138314181;class negotiator.group2.Group2@1862112591;0,75973;0,67856;0,59652
3;0,026;48;Yes;No;3;0,47981;0,81042;0,00000;0,54472;1,77290;class negotiator.group8.Group8@1247129206;class negotiator.group1.Group1@1060170522;class negotiator.group2.Group2@614144095;0,48266;0,81042;0,47981
