sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,058;57;Yes;No;3;0,14908;0,82700;0,07833;0,76934;1,42873;class negotiator.group1.Group1@1072011395;class negotiator.group3.Group3@2055201082;class negotiator.group5.Group5@1637606826;0,82700;0,45265;0,14908
2;0,056;53;Yes;No;3;0,45265;0,77619;0,00000;0,41277;1,77404;class negotiator.group1.Group1@2068160658;class negotiator.group5.Group5@405868664;class negotiator.group3.Group3@1026572976;0,77619;0,45265;0,54520
3;0,050;53;Yes;No;3;0,38546;0,84520;0,00000;0,27186;2,06086;class negotiator.group5.Group5@728387634;class negotiator.group1.Group1@1354176738;class negotiator.group3.Group3@616744660;0,38546;0,83019;0,84520
4;0,047;35;Yes;No;3;0,36167;0,94322;0,00000;0,20219;1,93507;class negotiator.group5.Group5@1871420198;class negotiator.group3.Group3@913773824;class negotiator.group1.Group1@1141100271;0,36167;0,63019;0,94322
5;0,066;46;Yes;No;3;0,30990;0,89627;0,00000;0,27694;1,96103;class negotiator.group3.Group3@1443286987;class negotiator.group5.Group5@1496597644;class negotiator.group1.Group1@1988129044;0,30990;0,75486;0,89627
6;0,067;54;Yes;No;3;0,34714;0,78017;0,00000;0,52957;1,70156;class negotiator.group3.Group3@1786778835;class negotiator.group1.Group1@2128043844;class negotiator.group5.Group5@1840228970;0,57425;0,78017;0,34714
1;0,055;55;Yes;No;3;0,35265;0,84758;0,00000;0,56428;1,64741;class negotiator.group1.Group1@668814696;class negotiator.group3.Group3@839187274;class negotiator.group5.Group5@1695404269;0,84758;0,35265;0,44719
2;0,070;55;Yes;No;3;0,45010;0,76041;0,00000;0,47847;1,66394;class negotiator.group1.Group1@1846520687;class negotiator.group5.Group5@1187003612;class negotiator.group3.Group3@1994109901;0,76041;0,45344;0,45010
3;0,050;53;Yes;No;3;0,28180;0,75674;0,16180;0,49666;1,48564;class negotiator.group5.Group5@1375311025;class negotiator.group1.Group1@1485904514;class negotiator.group3.Group3@509835835;0,28180;0,75674;0,44710
4;0,060;53;Yes;No;3;0,23530;0,79623;0,15896;0,30969;1,68792;class negotiator.group5.Group5@351127315;class negotiator.group3.Group3@111721249;class negotiator.group1.Group1@798324465;0,23530;0,65640;0,79623
5;0,053;42;Yes;No;3;0,36167;0,94322;0,00000;0,20219;1,93507;class negotiator.group3.Group3@2108940446;class negotiator.group5.Group5@744482187;class negotiator.group1.Group1@1272389487;0,36167;0,63019;0,94322
6;0,043;47;Yes;No;3;0,38546;0,84520;0,00000;0,27186;2,06086;class negotiator.group3.Group3@407951183;class negotiator.group1.Group1@1667731457;class negotiator.group5.Group5@606037155;0,38546;0,83019;0,84520
1;0,067;56;Yes;No;3;0,05107;0,84758;0,15904;0,87617;1,30206;class negotiator.group1.Group1@151526364;class negotiator.group3.Group3@1935478053;class negotiator.group5.Group5@1644835662;0,84758;0,40342;0,05107
2;0,054;54;Yes;No;3;0,45265;0,77619;0,00000;0,41277;1,77404;class negotiator.group1.Group1@418642998;class negotiator.group5.Group5@976439814;class negotiator.group3.Group3@2101407171;0,77619;0,45265;0,54520
3;0,044;48;Yes;No;3;0,44811;0,85520;0,00000;0,47629;1,76133;class negotiator.group5.Group5@834264435;class negotiator.group1.Group1@561627782;class negotiator.group3.Group3@1087503509;0,45802;0,85520;0,44811
4;0,060;53;Yes;No;3;0,38129;0,79826;0,11829;0,16997;1,83440;class negotiator.group5.Group5@438156146;class negotiator.group3.Group3@368920259;class negotiator.group1.Group1@657504124;0,38129;0,65486;0,79826
5;0,043;40;Yes;No;3;0,36167;0,94322;0,00000;0,20219;1,93507;class negotiator.group3.Group3@1868448253;class negotiator.group5.Group5@356418090;class negotiator.group1.Group1@986947147;0,36167;0,63019;0,94322
