sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,413;43;Yes;No;3;0,47343;0,88803;0,00000;0,25628;2,15202;class negotiator.group1.Group1@631611157;class negotiator.group5.Group5@477048578;class negotiator.group8.Group8@1198996195;0,88803;0,79056;0,47343
2;0,492;53;Yes;No;3;0,56733;0,81283;0,09168;0,34347;2,00112;class negotiator.group1.Group1@1565971064;class negotiator.group8.Group8@1863578663;class negotiator.group5.Group5@117597546;0,81283;0,62095;0,56733
3;0,360;38;Yes;No;3;0,63226;0,95839;0,00000;0,01694;2,39315;class negotiator.group8.Group8@1652916260;class negotiator.group1.Group1@715124228;class negotiator.group5.Group5@1774411384;0,80250;0,95839;0,63226
4;0,365;38;Yes;No;3;0,64137;0,90745;0,00000;0,38505;2,26550;class negotiator.group8.Group8@183946516;class negotiator.group5.Group5@1360126379;class negotiator.group1.Group1@1828113185;0,64137;0,71668;0,90745
5;0,391;41;Yes;No;3;0,51804;0,85447;0,07254;0,50135;2,03534;class negotiator.group5.Group5@1080729095;class negotiator.group8.Group8@397213339;class negotiator.group1.Group1@1585413697;0,66283;0,51804;0,85447
6;0,324;34;Yes;No;3;0,60099;0,91028;0,00000;0,06930;2,33278;class negotiator.group5.Group5@1212115515;class negotiator.group1.Group1@995585163;class negotiator.group8.Group8@1754740764;0,82151;0,91028;0,60099
1;0,433;40;Yes;No;3;0,51247;0,86550;0,00000;0,19230;2,21453;class negotiator.group1.Group1@632942286;class negotiator.group5.Group5@1374497211;class negotiator.group8.Group8@693034498;0,86550;0,83657;0,51247
2;0,449;47;Yes;No;3;0,54013;0,86307;0,02423;0,14547;2,23675;class negotiator.group1.Group1@1998855262;class negotiator.group8.Group8@1673698413;class negotiator.group5.Group5@2108418885;0,83355;0,86307;0,54013
3;0,380;40;Yes;No;3;0,51359;0,88156;0,02293;0,15734;2,23295;class negotiator.group8.Group8@1024308474;class negotiator.group1.Group1@1323608166;class negotiator.group5.Group5@99346689;0,83781;0,88156;0,51359
4;0,344;37;Yes;No;3;0,64839;0,90244;0,00000;0,38105;2,26415;class negotiator.group8.Group8@95726103;class negotiator.group5.Group5@403361518;class negotiator.group1.Group1@1838643094;0,64839;0,71332;0,90244
5;0,461;48;Yes;No;3;0,38621;0,81408;0,19444;0,70966;1,60279;class negotiator.group5.Group5@923847351;class negotiator.group8.Group8@795660447;class negotiator.group1.Group1@284462860;0,40250;0,38621;0,81408
6;0,355;39;Yes;No;3;0,57491;0,91260;0,01511;0,08494;2,30204;class negotiator.group5.Group5@861162882;class negotiator.group1.Group1@1672260641;class negotiator.group8.Group8@1566104998;0,81453;0,91260;0,57491
