sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,077;58;Yes;No;3;0,63597;0,79979;0,14963;0,20882;2,11947;class negotiator.group1.Group1@918869987;class negotiator.group3.Group3@892965932;class negotiator.group7.Group7@1462693888;0,68370;0,79979;0,63597
2;0,080;54;Yes;No;3;0,64157;0,86547;0,00000;0,21705;2,34488;class negotiator.group1.Group1@1250868407;class negotiator.group7.Group7@1627895966;class negotiator.group3.Group3@1105837782;0,86547;0,83785;0,64157
3;0,080;58;Yes;No;3;0,65156;0,79264;0,07168;0,20812;2,20211;class negotiator.group7.Group7@1492120936;class negotiator.group1.Group1@1910025333;class negotiator.group3.Group3@1210216375;0,79264;0,75791;0,65156
4;0,083;58;Yes;No;3;0,58361;0,78135;0,09941;0,19430;2,14014;class negotiator.group7.Group7@598382852;class negotiator.group3.Group3@354674663;class negotiator.group1.Group1@1749940616;0,58361;0,77518;0,78135
5;0,099;54;Yes;No;3;0,70702;0,90993;0,00000;0,06095;2,42107;class negotiator.group3.Group3@1463387447;class negotiator.group7.Group7@22612638;class negotiator.group1.Group1@2093484994;0,70702;0,90993;0,80412
6;0,079;57;Yes;No;3;0,71441;0,82574;0,00000;0,09551;2,32032;class negotiator.group3.Group3@830221710;class negotiator.group1.Group1@1335025411;class negotiator.group7.Group7@862938821;0,71441;0,78016;0,82574
1;0,060;59;Yes;No;3;0,74571;0,87691;0,00000;0,08050;2,39635;class negotiator.group1.Group1@1455696356;class negotiator.group3.Group3@1754948668;class negotiator.group7.Group7@1881855178;0,77372;0,87691;0,74571
2;0,083;54;Yes;No;3;0,69608;0,86086;0,00000;0,15168;2,39006;class negotiator.group1.Group1@200823630;class negotiator.group7.Group7@1545939973;class negotiator.group3.Group3@208481158;0,83312;0,86086;0,69608
3;0,080;56;Yes;No;3;0,74262;0,77345;0,04468;0,12304;2,27232;class negotiator.group7.Group7@640055930;class negotiator.group1.Group1@674427687;class negotiator.group3.Group3@687446543;0,74262;0,75625;0,77345
4;0,071;59;Yes;No;3;0,67373;0,80249;0,06837;0,11056;2,25175;class negotiator.group7.Group7@452027341;class negotiator.group3.Group3@1573860748;class negotiator.group1.Group1@1321511537;0,67373;0,80249;0,77554
