sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,241;162;Yes;No;3;0,77356;0,86334;0,12707;0,19252;2,42215;class negotiator.group1.Group1@327227017;class negotiator.group7.Group7@491186825;class negotiator.group8.Group8@427392505;0,77356;0,78524;0,86334
2;0,539;65;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group1.Group1@1551622322;class negotiator.group8.Group8@1196789994;class negotiator.group7.Group7@1844262955;0,92740;0,80075;1,00000
3;0,159;57;Yes;No;3;0,77368;1,00000;0,00000;0,12858;2,75413;class negotiator.group8.Group8@1059657434;class negotiator.group1.Group1@1012146173;class negotiator.group7.Group7@1475152477;0,77368;0,98045;1,00000
4;0,064;53;Yes;No;3;0,77368;1,00000;0,00000;0,12858;2,75413;class negotiator.group8.Group8@1405439211;class negotiator.group7.Group7@606936975;class negotiator.group1.Group1@941246208;0,77368;0,98045;1,00000
5;0,110;94;Yes;No;3;0,62403;1,00000;0,00000;0,30536;2,55390;class negotiator.group7.Group7@127536572;class negotiator.group8.Group8@2118233008;class negotiator.group1.Group1@853279376;1,00000;0,62403;0,92987
6;0,154;152;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group7.Group7@1486123404;class negotiator.group1.Group1@255094991;class negotiator.group8.Group8@2094749362;0,92740;0,80075;1,00000
1;0,111;154;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group1.Group1@776016699;class negotiator.group7.Group7@1428299630;class negotiator.group8.Group8@2042408717;0,84036;0,91077;0,94094
2;0,100;95;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group1.Group1@1601439822;class negotiator.group8.Group8@2039087184;class negotiator.group7.Group7@1008118112;0,92740;0,80075;1,00000
3;0,055;52;Yes;No;3;0,77368;1,00000;0,00000;0,12858;2,75413;class negotiator.group8.Group8@542031144;class negotiator.group1.Group1@1594357527;class negotiator.group7.Group7@1982264359;0,77368;0,98045;1,00000
4;0,027;53;Yes;No;3;0,77368;1,00000;0,00000;0,12858;2,75413;class negotiator.group8.Group8@2138185258;class negotiator.group7.Group7@713054993;class negotiator.group1.Group1@1247788569;0,77368;0,98045;1,00000
5;0,073;91;Yes;No;3;0,62403;1,00000;0,00000;0,30536;2,55390;class negotiator.group7.Group7@186248377;class negotiator.group8.Group8@1693786302;class negotiator.group1.Group1@1275439074;1,00000;0,62403;0,92987
6;0,115;155;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group7.Group7@2073913101;class negotiator.group1.Group1@1059397859;class negotiator.group8.Group8@1914177385;0,92740;0,80075;1,00000
1;0,085;156;Yes;No;3;0,84036;0,94094;0,00000;0,06724;2,69207;class negotiator.group1.Group1@331584639;class negotiator.group7.Group7@58080261;class negotiator.group8.Group8@356656816;0,84036;0,91077;0,94094
2;0,049;46;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group1.Group1@659769406;class negotiator.group8.Group8@675037383;class negotiator.group7.Group7@437831633;0,92740;0,80075;1,00000
3;0,062;55;Yes;No;3;0,77368;1,00000;0,00000;0,12858;2,75413;class negotiator.group8.Group8@510330244;class negotiator.group1.Group1@600095951;class negotiator.group7.Group7@1765079560;0,77368;0,98045;1,00000
4;0,037;73;Yes;No;3;0,70978;0,97393;0,07835;0,19056;2,60953;class negotiator.group8.Group8@894340784;class negotiator.group7.Group7@1943009976;class negotiator.group1.Group1@1978340042;0,70978;0,97393;0,92581
5;0,071;91;Yes;No;3;0,62403;1,00000;0,00000;0,30536;2,55390;class negotiator.group7.Group7@994132677;class negotiator.group8.Group8@2059104275;class negotiator.group1.Group1@1991069638;1,00000;0,62403;0,92987
6;0,117;157;Yes;No;3;0,78051;0,87081;0,06912;0,16788;2,51983;class negotiator.group7.Group7@1543335579;class negotiator.group1.Group1@1788561483;class negotiator.group8.Group8@1266779875;0,86851;0,78051;0,87081
1;0,122;161;Yes;No;3;0,61851;0,79037;0,30006;0,40922;2,15976;class negotiator.group1.Group1@1473131306;class negotiator.group7.Group7@1735853822;class negotiator.group8.Group8@1470022475;0,75088;0,79037;0,61851
2;0,164;79;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group1.Group1@284156357;class negotiator.group8.Group8@916375441;class negotiator.group7.Group7@1761699658;0,92740;0,80075;1,00000
3;0,044;55;Yes;No;3;0,77368;1,00000;0,00000;0,12858;2,75413;class negotiator.group8.Group8@1210348986;class negotiator.group1.Group1@657081522;class negotiator.group7.Group7@1741204873;0,77368;0,98045;1,00000
4;0,025;51;Yes;No;3;0,79591;0,95722;0,00000;0,11308;2,69407;class negotiator.group8.Group8@93433101;class negotiator.group7.Group7@1861452192;class negotiator.group1.Group1@461981464;0,79591;0,95722;0,94094
5;0,068;95;Yes;No;3;0,62403;1,00000;0,00000;0,30536;2,55390;class negotiator.group7.Group7@957289733;class negotiator.group8.Group8@830357228;class negotiator.group1.Group1@1139951586;1,00000;0,62403;0,92987
6;0,102;157;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group7.Group7@311589123;class negotiator.group1.Group1@1408561513;class negotiator.group8.Group8@331164837;0,90518;0,82397;0,94094
