sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;1,164;151;Yes;No;3;0,56113;0,79982;0,06120;0,32466;1,93788;class negotiator.group1.Group1@161163805;class negotiator.group4.Group4@703191768;class negotiator.group5.Group5@941535335;0,79982;0,56113;0,57693
2;1,153;141;Yes;No;3;0,64492;0,81975;0,00000;0,24635;2,17704;class negotiator.group1.Group1@1748804593;class negotiator.group5.Group5@1697601709;class negotiator.group4.Group4@124189121;0,81975;0,64492;0,71237
3;1,176;161;Yes;No;3;0,53550;0,78700;0,00000;0,18839;2,08391;class negotiator.group5.Group5@1215305112;class negotiator.group1.Group1@916050767;class negotiator.group4.Group4@754975626;0,78700;0,76140;0,53550
4;1,219;147;Yes;No;3;0,59392;0,75255;0,07820;0,28822;1,94236;class negotiator.group5.Group5@1536596257;class negotiator.group4.Group4@2082436224;class negotiator.group1.Group1@1964621609;0,59392;0,59588;0,75255
5;1,284;172;Yes;No;3;0,65455;0,77742;0,00000;0,20786;2,11103;class negotiator.group4.Group4@222286901;class negotiator.group5.Group5@1501882974;class negotiator.group1.Group1@624357180;0,65455;0,67906;0,77742
6;1,004;145;Yes;No;3;0,53550;0,91987;0,00000;0,16549;2,08391;class negotiator.group4.Group4@535666687;class negotiator.group1.Group1@698560185;class negotiator.group5.Group5@407931146;0,62854;0,91987;0,53550
1;0,937;135;Yes;No;3;0,37128;0,83980;0,00000;0,36359;1,91971;class negotiator.group1.Group1@756813397;class negotiator.group4.Group4@217122198;class negotiator.group5.Group5@598065533;0,83980;0,70863;0,37128
2;1,086;139;Yes;No;3;0,67173;0,85345;0,00000;0,22410;2,22013;class negotiator.group1.Group1@305042975;class negotiator.group5.Group5@813815436;class negotiator.group4.Group4@472685109;0,85345;0,69495;0,67173
3;1,133;154;Yes;No;3;0,58920;0,84345;0,03954;0,11112;2,05389;class negotiator.group5.Group5@1873112304;class negotiator.group1.Group1@1435711955;class negotiator.group4.Group4@884569993;0,62124;0,84345;0,58920
4;1,190;150;Yes;No;3;0,59983;0,77742;0,00000;0,27746;2,11103;class negotiator.group5.Group5@216674374;class negotiator.group4.Group4@1661422153;class negotiator.group1.Group1@1939747177;0,73378;0,59983;0,77742
5;1,254;164;Yes;No;3;0,61493;0,83744;0,00000;0,22809;2,17105;class negotiator.group4.Group4@289636581;class negotiator.group5.Group5@1724072765;class negotiator.group1.Group1@494112384;0,61493;0,71868;0,83744
6;0,925;135;Yes;No;3;0,44749;0,81470;0,00000;0,23083;1,99592;class negotiator.group4.Group4@557060108;class negotiator.group1.Group1@1628017883;class negotiator.group5.Group5@1007413154;0,73373;0,81470;0,44749
1;1,041;145;Yes;No;3;0,62758;0,81342;0,00000;0,25835;2,15416;class negotiator.group1.Group1@1611600117;class negotiator.group4.Group4@2099410455;class negotiator.group5.Group5@1635196975;0,81342;0,62758;0,71315
2;1,081;145;Yes;No;3;0,67173;0,85345;0,00000;0,22410;2,22013;class negotiator.group1.Group1@320732754;class negotiator.group5.Group5@371442508;class negotiator.group4.Group4@99270127;0,85345;0,69495;0,67173
3;1,082;144;Yes;No;3;0,67173;0,85342;0,00000;0,00000;2,22013;class negotiator.group5.Group5@826875771;class negotiator.group1.Group1@934403460;class negotiator.group4.Group4@2118525356;0,69499;0,85342;0,67173
4;1,056;134;Yes;No;3;0,61493;0,83744;0,00000;0,22809;2,17105;class negotiator.group5.Group5@2113014107;class negotiator.group4.Group4@491025910;class negotiator.group1.Group1@2040297596;0,61493;0,71868;0,83744
5;1,177;157;Yes;No;3;0,62126;0,75379;0,00000;0,16110;2,11107;class negotiator.group4.Group4@1118708248;class negotiator.group5.Group5@910194651;class negotiator.group1.Group1@1115481776;0,62126;0,73602;0,75379
6;0,964;136;Yes;No;3;0,37128;0,83974;0,00000;0,30106;1,91966;class negotiator.group4.Group4@1390130152;class negotiator.group1.Group1@1442868951;class negotiator.group5.Group5@913117533;0,70864;0,83974;0,37128
1;0,986;138;Yes;No;3;0,54856;0,81340;0,00000;0,20787;2,09698;class negotiator.group1.Group1@1218630999;class negotiator.group4.Group4@979658754;class negotiator.group5.Group5@367556929;0,81340;0,73502;0,54856
