sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,085;140;Yes;No;3;0,70292;0,89757;0,00000;0,09683;2,44214;class negotiator.group1.Group1@952500833;class negotiator.group4.Group4@1338395493;class negotiator.group6.Group6@1669332173;0,84165;0,89757;0,70292
2;0,081;133;Yes;No;3;0,55788;0,76823;0,10780;0,38084;2,08499;class negotiator.group1.Group1@1299317517;class negotiator.group6.Group6@2015785523;class negotiator.group4.Group4@605269989;0,75888;0,55788;0,76823
3;0,105;132;Yes;No;3;0,54268;0,80886;0,11131;0,29390;2,11087;class negotiator.group6.Group6@415047857;class negotiator.group1.Group1@682447143;class negotiator.group4.Group4@178973774;0,54268;0,75932;0,80886
4;0,084;138;Yes;No;3;0,76026;0,89427;0,00000;0,21896;2,42977;class negotiator.group6.Group6@1481170348;class negotiator.group4.Group4@399602812;class negotiator.group1.Group1@943097115;0,89427;0,76026;0,77523
5;0,075;131;Yes;No;3;0,61913;0,78108;0,07349;0,32046;2,17393;class negotiator.group4.Group4@320692417;class negotiator.group6.Group6@1840982196;class negotiator.group1.Group1@443382196;0,77371;0,61913;0,78108
6;0,086;117;Yes;No;3;0,65371;0,85690;0,05694;0,13278;2,31585;class negotiator.group4.Group4@121404226;class negotiator.group1.Group1@331361732;class negotiator.group6.Group6@771533053;0,80524;0,85690;0,65371
1;0,079;137;Yes;No;3;0,67983;0,84779;0,00000;0,20646;2,28932;class negotiator.group1.Group1@727069730;class negotiator.group4.Group4@679000680;class negotiator.group6.Group6@236328602;0,84779;0,76170;0,67983
2;0,076;130;Yes;No;3;0,75214;0,93824;0,00000;0,00000;2,45923;class negotiator.group1.Group1@365133824;class negotiator.group6.Group6@1443400489;class negotiator.group4.Group4@1256742111;0,76884;0,93824;0,75214
3;0,103;136;Yes;No;3;0,71598;0,82055;0,04186;0,12590;2,27906;class negotiator.group6.Group6@363226100;class negotiator.group1.Group1@1592537926;class negotiator.group4.Group4@1696229721;0,74253;0,82055;0,71598
4;0,074;128;Yes;No;3;0,66811;0,81673;0,06020;0,15802;2,24449;class negotiator.group6.Group6@1926560769;class negotiator.group4.Group4@2095898764;class negotiator.group1.Group1@596264807;0,66811;0,81673;0,75965
5;0,075;129;Yes;No;3;0,55024;0,78978;0,08851;0,39020;2,09177;class negotiator.group4.Group4@1174358720;class negotiator.group6.Group6@2072291110;class negotiator.group1.Group1@1106898724;0,75175;0,55024;0,78978
6;0,087;112;Yes;No;3;0,62195;0,87649;0,00000;0,16453;2,34669;class negotiator.group4.Group4@226011376;class negotiator.group1.Group1@1822108536;class negotiator.group6.Group6@1061358332;0,84826;0,87649;0,62195
1;0,072;134;Yes;No;3;0,59583;0,78135;0,11067;0,22168;2,15564;class negotiator.group1.Group1@1545861629;class negotiator.group4.Group4@1039237197;class negotiator.group6.Group6@975068928;0,77846;0,78135;0,59583
2;0,071;120;Yes;No;3;0,74065;0,86796;0,00000;0,22886;2,42000;class negotiator.group1.Group1@1453223031;class negotiator.group6.Group6@987964686;class negotiator.group4.Group4@378918998;0,86796;0,74065;0,81139
3;0,092;120;Yes;No;3;0,59531;0,85740;0,00000;0,19967;2,26157;class negotiator.group6.Group6@1071521492;class negotiator.group1.Group1@263852302;class negotiator.group4.Group4@11908659;0,59531;0,85740;0,80886
4;0,082;131;Yes;No;3;0,66272;0,81590;0,08283;0,20978;2,24751;class negotiator.group6.Group6@2093071831;class negotiator.group4.Group4@328642110;class negotiator.group1.Group1@160002686;0,66272;0,76889;0,81590
5;0,077;130;Yes;No;3;0,72009;0,84336;0,04883;0,23651;2,32708;class negotiator.group4.Group4@1394113668;class negotiator.group6.Group6@1821829306;class negotiator.group1.Group1@663307016;0,76363;0,72009;0,84336
6;0,084;112;Yes;No;3;0,70292;0,89757;0,00000;0,09683;2,44214;class negotiator.group4.Group4@1322355510;class negotiator.group1.Group1@520793767;class negotiator.group6.Group6@1984980444;0,84165;0,89757;0,70292
1;0,076;127;Yes;No;3;0,67680;0,78507;0,06280;0,19395;2,22213;class negotiator.group1.Group1@2047232304;class negotiator.group4.Group4@850341094;class negotiator.group6.Group6@179096073;0,78507;0,76026;0,67680
2;0,068;135;Yes;No;3;0,55021;0,79418;0,08393;0,39031;2,11284;class negotiator.group1.Group1@537101922;class negotiator.group6.Group6@1198234713;class negotiator.group4.Group4@1776663472;0,76845;0,55021;0,79418
3;0,099;138;Yes;No;3;0,71575;0,84308;0,04334;0,11112;2,28924;class negotiator.group6.Group6@1309795768;class negotiator.group1.Group1@2030091026;class negotiator.group4.Group4@519690446;0,71575;0,84308;0,73042
4;0,090;136;Yes;No;3;0,74065;0,86796;0,00000;0,22886;2,42000;class negotiator.group6.Group6@1547555875;class negotiator.group4.Group4@1597142308;class negotiator.group1.Group1@1772666703;0,86796;0,74065;0,81139
5;0,074;129;Yes;No;3;0,76026;0,89427;0,00000;0,21896;2,42977;class negotiator.group4.Group4@639746544;class negotiator.group6.Group6@1917028126;class negotiator.group1.Group1@794557741;0,89427;0,76026;0,77523
6;0,083;109;Yes;No;3;0,70292;0,89757;0,00000;0,09683;2,44214;class negotiator.group4.Group4@528567493;class negotiator.group1.Group1@1641490859;class negotiator.group6.Group6@1961937851;0,84165;0,89757;0,70292
1;0,074;129;Yes;No;3;0,67983;0,84779;0,00000;0,20646;2,28932;class negotiator.group1.Group1@2118005927;class negotiator.group4.Group4@636682417;class negotiator.group6.Group6@1957853165;0,84779;0,76170;0,67983
2;0,069;123;Yes;No;3;0,74065;0,86796;0,00000;0,22886;2,42000;class negotiator.group1.Group1@48017595;class negotiator.group6.Group6@1725351540;class negotiator.group4.Group4@511647339;0,86796;0,74065;0,81139
3;0,084;116;Yes;No;3;0,59531;0,85740;0,00000;0,19967;2,26157;class negotiator.group6.Group6@1668724081;class negotiator.group1.Group1@109199547;class negotiator.group4.Group4@1365751891;0,59531;0,85740;0,80886
4;0,069;129;Yes;No;3;0,76026;0,89427;0,00000;0,21896;2,42977;class negotiator.group6.Group6@1525924293;class negotiator.group4.Group4@959879977;class negotiator.group1.Group1@805617175;0,89427;0,76026;0,77523
