sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;1,826;142;Yes;No;3;0,54856;0,81340;0,00000;0,56677;2,09698;class negotiator.group1.Group1@1726224350;class negotiator.group4.Group4@148579480;class negotiator.group11.Group11@1799322546;0,81340;0,73502;0,54856
2;1,461;139;Yes;No;3;0,67173;0,85345;0,00000;0,52569;2,22013;class negotiator.group1.Group1@570675326;class negotiator.group11.Group11@678236580;class negotiator.group4.Group4@279001784;0,85345;0,69495;0,67173
3;1,495;138;Yes;No;3;0,67173;0,85342;0,00000;0,52569;2,22013;class negotiator.group11.Group11@1234147830;class negotiator.group1.Group1@1925516084;class negotiator.group4.Group4@1717747145;0,69499;0,85342;0,67173
4;1,887;173;Yes;No;3;0,59392;0,75255;0,07820;0,28932;1,94236;class negotiator.group11.Group11@1304895536;class negotiator.group4.Group4@1276270388;class negotiator.group1.Group1@1209744880;0,59392;0,59588;0,75255
5;1,430;138;Yes;No;3;0,57755;0,77973;0,00000;0,61504;2,11107;class negotiator.group4.Group4@943878016;class negotiator.group11.Group11@296114523;class negotiator.group1.Group1@1077177962;0,77973;0,57755;0,75379
6;1,782;174;Yes;No;3;0,29989;0,81523;0,30250;0,56655;1,65212;class negotiator.group4.Group4@1630845844;class negotiator.group1.Group1@1292313447;class negotiator.group11.Group11@262497971;0,29989;0,81523;0,53699
1;1,386;141;Yes;No;3;0,54856;0,81340;0,00000;0,56677;2,09698;class negotiator.group1.Group1@1729523280;class negotiator.group4.Group4@1906604815;class negotiator.group11.Group11@1703628818;0,81340;0,73502;0,54856
2;1,345;139;Yes;No;3;0,67173;0,85345;0,00000;0,52569;2,22013;class negotiator.group1.Group1@1356069957;class negotiator.group11.Group11@223821688;class negotiator.group4.Group4@1527244319;0,85345;0,69495;0,67173
3;1,386;138;Yes;No;3;0,67173;0,85342;0,00000;0,52569;2,22013;class negotiator.group11.Group11@1615647094;class negotiator.group1.Group1@1397476190;class negotiator.group4.Group4@353678091;0,69499;0,85342;0,67173
4;1,823;173;Yes;No;3;0,40967;0,81682;0,12916;0,36756;1,89923;class negotiator.group11.Group11@1342848819;class negotiator.group4.Group4@1354454610;class negotiator.group1.Group1@991972070;0,67274;0,40967;0,81682
