Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,2.197,97,Yes,No,3,0.71956,0.87457,0.04883,0.24387,2.32455,class negotiator.group1.Group1@745998673,class negotiator.group5.Group5@582017711,class negotiator.group6.Group6@646930977,0.87457,0.71956,0.73042
2,2.516,106,Yes,No,3,0.63198,0.91097,0.07349,0.35306,2.18117,class negotiator.group1.Group1@1670244500,class negotiator.group6.Group6@2007259189,class negotiator.group5.Group5@1386506740,0.91097,0.63822,0.63198
3,2.034,93,Yes,No,3,0.75214,0.93824,0,0,2.45923,class negotiator.group6.Group6@258443243,class negotiator.group1.Group1@60954587,class negotiator.group5.Group5@1452446314,0.76884,0.93824,0.75214
4,2.969,119,Yes,No,3,0.53112,0.85357,0.0972,0.46492,1.95325,class negotiator.group6.Group6@663267973,class negotiator.group5.Group5@342042944,class negotiator.group1.Group1@132966616,0.56856,0.53112,0.85357
5,2.251,104,Yes,No,3,0.70048,0.87951,0,0.27157,2.3173,class negotiator.group5.Group5@1169107853,class negotiator.group6.Group6@655457599,class negotiator.group1.Group1@716536244,0.73731,0.70048,0.87951
6,1.086,92,Yes,No,3,0.75214,0.93824,0,0,2.45923,class negotiator.group5.Group5@1249898002,class negotiator.group1.Group1@1991264147,class negotiator.group6.Group6@1524901119,0.76884,0.93824,0.75214
1,2.312,97,Yes,No,3,0.74065,0.86796,0,0.22886,2.42,class negotiator.group1.Group1@1537052366,class negotiator.group5.Group5@1856500945,class negotiator.group6.Group6@442477129,0.86796,0.74065,0.81139
2,3.086,130,Yes,No,3,0.71956,0.87457,0.04883,0.24387,2.32455,class negotiator.group1.Group1@1642575393,class negotiator.group6.Group6@1455140653,class negotiator.group5.Group5@132892759,0.87457,0.71956,0.73042
3,2.346,100,Yes,No,3,0.75214,0.93824,0,0,2.45923,class negotiator.group6.Group6@1610692353,class negotiator.group1.Group1@1007408030,class negotiator.group5.Group5@935514613,0.76884,0.93824,0.75214
4,2.495,105,Yes,No,3,0.57129,0.87515,0,0.38708,2.20828,class negotiator.group6.Group6@1857162794,class negotiator.group5.Group5@123901378,class negotiator.group1.Group1@1704407443,0.76184,0.57129,0.87515
