Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,2.367,100,Yes,No,3,0.69426,0.90088,0,0.24579,2.33432,class negotiator.group1.Group1@1980606268,class negotiator.group2.Group2@2026526605,class negotiator.group5.Group5@2096483404,0.90088,0.73918,0.69426
2,2.209,105,Yes,No,3,0.69426,0.90088,0,0.24579,2.33432,class negotiator.group1.Group1@972512694,class negotiator.group5.Group5@584595955,class negotiator.group2.Group2@134505498,0.90088,0.73918,0.69426
3,2.326,100,Yes,No,3,0.75214,0.93824,0,0,2.45923,class negotiator.group5.Group5@1522622202,class negotiator.group1.Group1@1507369721,class negotiator.group2.Group2@984358800,0.76884,0.93824,0.75214
4,1.965,92,Yes,No,3,0.78132,0.86061,0,0.19257,2.43708,class negotiator.group5.Group5@295929963,class negotiator.group2.Group2@1103442475,class negotiator.group1.Group1@1570152320,0.79516,0.78132,0.86061
5,3.01,117,Yes,No,3,0.78132,0.86061,0,0.19257,2.43708,class negotiator.group2.Group2@127683389,class negotiator.group5.Group5@175205237,class negotiator.group1.Group1@1649230970,0.79516,0.78132,0.86061
6,1.795,102,Yes,No,3,0.65371,0.8569,0.05694,0.13278,2.31585,class negotiator.group2.Group2@189705516,class negotiator.group1.Group1@1861147355,class negotiator.group5.Group5@1875193520,0.80524,0.8569,0.65371
1,2.391,100,Yes,No,3,0.76026,0.89427,0,0.21896,2.42977,class negotiator.group1.Group1@1730398630,class negotiator.group2.Group2@435826595,class negotiator.group5.Group5@22677061,0.89427,0.76026,0.77523
2,2.745,101,Yes,No,3,0.74065,0.86796,0,0.22886,2.42,class negotiator.group1.Group1@1194072176,class negotiator.group5.Group5@1044092874,class negotiator.group2.Group2@1995714713,0.86796,0.74065,0.81139
3,2.275,92,Yes,No,3,0.75214,0.93824,0,0,2.45923,class negotiator.group5.Group5@659384364,class negotiator.group1.Group1@334637,class negotiator.group2.Group2@1658997024,0.76884,0.93824,0.75214
4,2.411,106,Yes,No,3,0.78132,0.86061,0,0.19257,2.43708,class negotiator.group5.Group5@902159645,class negotiator.group2.Group2@2038812545,class negotiator.group1.Group1@1374781423,0.79516,0.78132,0.86061
5,2.766,128,Yes,No,3,0.53746,0.82777,0.10119,0.29223,2.14179,class negotiator.group2.Group2@564828088,class negotiator.group5.Group5@974953381,class negotiator.group1.Group1@1832034976,0.53746,0.77656,0.82777
