sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;1,119;115;Yes;No;3;0,86073;0,94094;0,04520;0,06152;2,67209;class negotiator.group1.Group1@1002291067;class negotiator.group4.Group4@644236001;class negotiator.group11.Group11@61920633;0,86073;0,87042;0,94094
2;0,894;94;Yes;No;3;0,82397;0,94094;0,00000;0,31772;2,67009;class negotiator.group1.Group1@1253722847;class negotiator.group11.Group11@210345165;class negotiator.group4.Group4@513105193;0,90518;0,82397;0,94094
3;0,006;4;Yes;No;3;0,84036;0,94094;0,00000;0,32837;2,69207;class negotiator.group11.Group11@627675510;class negotiator.group1.Group1@902622506;class negotiator.group4.Group4@551975934;0,84036;0,91077;0,94094
4;0,074;17;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@2053331376;class negotiator.group4.Group4@278229142;class negotiator.group1.Group1@1125290075;0,77368;0,98045;1,00000
5;0,009;9;Yes;No;3;0,71693;0,92987;0,02484;0,39008;2,55790;class negotiator.group4.Group4@1598766745;class negotiator.group11.Group11@1157291951;class negotiator.group1.Group1@846429578;0,91110;0,71693;0,92987
6;1,162;127;Yes;No;3;0,83850;1,00000;0,00000;0,02484;2,73215;class negotiator.group4.Group4@238800317;class negotiator.group1.Group1@2017475223;class negotiator.group11.Group11@1086770478;0,83850;0,89365;1,00000
1;0,971;101;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@809474981;class negotiator.group4.Group4@537101922;class negotiator.group11.Group11@1198234713;0,86258;0,88755;1,00000
2;0,135;24;Yes;No;3;0,82397;0,94094;0,00000;0,31772;2,67009;class negotiator.group1.Group1@712276535;class negotiator.group11.Group11@1157875367;class negotiator.group4.Group4@2061967702;0,90518;0,82397;0,94094
3;0,018;12;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@1078635941;class negotiator.group1.Group1@1724796060;class negotiator.group4.Group4@1913113214;0,77368;0,98045;1,00000
4;0,019;14;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@704061609;class negotiator.group4.Group4@528567493;class negotiator.group1.Group1@1641490859;0,77368;0,98045;1,00000
5;0,129;23;Yes;No;3;0,80075;1,00000;0,00000;0,36241;2,72815;class negotiator.group4.Group4@795002902;class negotiator.group11.Group11@2118005927;class negotiator.group1.Group1@636682417;0,92740;0,80075;1,00000
6;1,250;127;Yes;No;3;0,83850;1,00000;0,00000;0,02484;2,73215;class negotiator.group4.Group4@732303985;class negotiator.group1.Group1@604294938;class negotiator.group11.Group11@934856303;0,83850;0,89365;1,00000
1;1,270;127;Yes;No;3;0,83850;1,00000;0,00000;0,02484;2,73215;class negotiator.group1.Group1@2108507530;class negotiator.group4.Group4@2058397563;class negotiator.group11.Group11@1673771818;0,83850;0,89365;1,00000
2;1,384;128;Yes;No;3;0,84036;0,94094;0,00000;0,22025;2,69207;class negotiator.group1.Group1@1725069135;class negotiator.group11.Group11@60233798;class negotiator.group4.Group4@884645249;0,84036;0,91077;0,94094
3;0,008;8;Yes;No;3;0,74948;0,92987;0,05959;0,38894;2,60090;class negotiator.group11.Group11@1180068647;class negotiator.group1.Group1@1402270084;class negotiator.group4.Group4@1467759610;0,74948;0,92155;0,92987
4;0,020;13;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@400597627;class negotiator.group4.Group4@483083644;class negotiator.group1.Group1@1698619048;0,77368;0,98045;1,00000
5;0,007;3;Yes;No;3;0,80075;1,00000;0,00000;0,36241;2,72815;class negotiator.group4.Group4@275714958;class negotiator.group11.Group11@1819072527;class negotiator.group1.Group1@1574762597;0,92740;0,80075;1,00000
6;1,397;115;Yes;No;3;0,83850;1,00000;0,00000;0,02484;2,73215;class negotiator.group4.Group4@188726647;class negotiator.group1.Group1@95409510;class negotiator.group11.Group11@1524833908;0,83850;0,89365;1,00000
1;1,338;92;Yes;No;3;0,86258;1,00000;0,00000;0,00000;2,75013;class negotiator.group1.Group1@1712547942;class negotiator.group4.Group4@69940453;class negotiator.group11.Group11@815638662;0,86258;0,88755;1,00000
2;1,002;92;Yes;No;3;0,82397;0,94094;0,00000;0,31772;2,67009;class negotiator.group1.Group1@1995003718;class negotiator.group11.Group11@1365307815;class negotiator.group4.Group4@865678510;0,90518;0,82397;0,94094
3;0,009;13;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@871028004;class negotiator.group1.Group1@2119125276;class negotiator.group4.Group4@122228237;0,77368;0,98045;1,00000
4;0,067;16;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@1653382171;class negotiator.group4.Group4@2103239464;class negotiator.group1.Group1@1564841828;0,77368;0,98045;1,00000
5;0,036;13;Yes;No;3;0,80075;1,00000;0,00000;0,36241;2,72815;class negotiator.group4.Group4@86985793;class negotiator.group11.Group11@1681342991;class negotiator.group1.Group1@1741822511;0,92740;0,80075;1,00000
6;1,395;109;Yes;No;3;0,83850;1,00000;0,00000;0,02484;2,73215;class negotiator.group4.Group4@1787218193;class negotiator.group1.Group1@922399162;class negotiator.group11.Group11@78268041;0,83850;0,89365;1,00000
1;1,034;109;Yes;No;3;0,86073;0,94094;0,04520;0,06152;2,67209;class negotiator.group1.Group1@1540290110;class negotiator.group4.Group4@1887997832;class negotiator.group11.Group11@361194352;0,86073;0,87042;0,94094
2;1,040;109;Yes;No;3;0,82397;0,94094;0,00000;0,31772;2,67009;class negotiator.group1.Group1@795403810;class negotiator.group11.Group11@266132095;class negotiator.group4.Group4@1821167611;0,90518;0,82397;0,94094
3;0,023;12;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@1302173504;class negotiator.group1.Group1@624235151;class negotiator.group4.Group4@1062567262;0,77368;0,98045;1,00000
4;0,025;12;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@242696438;class negotiator.group4.Group4@927587813;class negotiator.group1.Group1@1384579518;0,77368;0,98045;1,00000
5;0,009;3;Yes;No;3;0,80075;1,00000;0,00000;0,36241;2,72815;class negotiator.group4.Group4@11791745;class negotiator.group11.Group11@615362691;class negotiator.group1.Group1@119503685;0,92740;0,80075;1,00000
