Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,0.807,106,Yes,No,3,0.71956,0.87457,0.04883,0.24387,2.32455,class negotiator.group1.Group1@1791930916,class negotiator.group2.Group2@1678328077,class negotiator.group3.Group3@1614207316,0.87457,0.71956,0.73042
2,0.693,93,Yes,No,3,0.74065,0.86796,0,0.22886,2.42,class negotiator.group1.Group1@624184118,class negotiator.group3.Group3@980718118,class negotiator.group2.Group2@349941068,0.86796,0.74065,0.81139
3,0.922,96,Yes,No,3,0.711,0.8574,0,0.10119,2.33945,class negotiator.group3.Group3@1114712826,class negotiator.group1.Group1@1159443577,class negotiator.group2.Group2@1541471070,0.711,0.8574,0.77105
4,0.837,109,Yes,No,3,0.78132,0.86061,0,0.19257,2.43708,class negotiator.group3.Group3@311987363,class negotiator.group2.Group2@1500857072,class negotiator.group1.Group1@1096125915,0.79516,0.78132,0.86061
5,0.739,107,Yes,No,3,0.78132,0.86061,0,0.19257,2.43708,class negotiator.group2.Group2@489923748,class negotiator.group3.Group3@1268309557,class negotiator.group1.Group1@940140404,0.79516,0.78132,0.86061
6,0.867,92,Yes,No,3,0.70292,0.89757,0,0.09683,2.44214,class negotiator.group2.Group2@1432293115,class negotiator.group1.Group1@1430886000,class negotiator.group3.Group3@1479377818,0.84165,0.89757,0.70292
1,0.926,104,Yes,No,3,0.71956,0.87457,0.04883,0.24387,2.32455,class negotiator.group1.Group1@728530220,class negotiator.group2.Group2@115967596,class negotiator.group3.Group3@520780503,0.87457,0.71956,0.73042
2,0.855,119,Yes,No,3,0.55738,0.85313,0.15674,0.40301,2.06139,class negotiator.group1.Group1@722406399,class negotiator.group3.Group3@1673692847,class negotiator.group2.Group2@701671005,0.85313,0.55738,0.65089
3,0.99,101,Yes,No,3,0.70292,0.89757,0,0.09683,2.44214,class negotiator.group3.Group3@1707261298,class negotiator.group1.Group1@910230214,class negotiator.group2.Group2@1094782303,0.84165,0.89757,0.70292
4,0.795,100,Yes,No,3,0.64794,0.88118,0,0.28082,2.2492,class negotiator.group3.Group3@2099100516,class negotiator.group2.Group2@230994072,class negotiator.group1.Group1@867026132,0.64794,0.72009,0.88118
5,0.749,115,Yes,No,3,0.62162,0.91733,0,0.3248,2.23943,class negotiator.group2.Group2@2052000779,class negotiator.group3.Group3@1780047549,class negotiator.group1.Group1@1123119894,0.62162,0.70048,0.91733
6,0.773,90,Yes,No,3,0.75214,0.93824,0,0,2.45923,class negotiator.group2.Group2@531076344,class negotiator.group1.Group1@495647827,class negotiator.group3.Group3@1028044265,0.76884,0.93824,0.75214
1,0.789,97,Yes,No,3,0.76026,0.89427,0,0.21896,2.42977,class negotiator.group1.Group1@1961232532,class negotiator.group2.Group2@1464160932,class negotiator.group3.Group3@501695611,0.89427,0.76026,0.77523
2,0.692,99,Yes,No,3,0.76026,0.89427,0,0.21896,2.42977,class negotiator.group1.Group1@361124819,class negotiator.group3.Group3@1365265247,class negotiator.group2.Group2@743306149,0.89427,0.76026,0.77523
3,1.051,112,Yes,No,3,0.711,0.8574,0,0.10119,2.33945,class negotiator.group3.Group3@195997387,class negotiator.group1.Group1@739343526,class negotiator.group2.Group2@2147016904,0.711,0.8574,0.77105
4,0.931,110,Yes,No,3,0.70048,0.87951,0,0.27157,2.3173,class negotiator.group3.Group3@1013703753,class negotiator.group2.Group2@1120783865,class negotiator.group1.Group1@1696496970,0.73731,0.70048,0.87951
5,0.533,96,Yes,No,3,0.70048,0.87951,0,0.27157,2.3173,class negotiator.group2.Group2@1566060417,class negotiator.group3.Group3@1047712207,class negotiator.group1.Group1@318530045,0.73731,0.70048,0.87951
6,0.854,91,Yes,No,3,0.75214,0.93824,0,0,2.45923,class negotiator.group2.Group2@77507269,class negotiator.group1.Group1@413575664,class negotiator.group3.Group3@812842882,0.76884,0.93824,0.75214
