Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,1.9,92,Yes,No,3,0.8472,0.88295,0,0.12647,2.61203,class negotiator.group1.Group1@33308619,class negotiator.group5.Group5@255578500,class negotiator.group8.Group8@184833211,0.88295,0.8472,0.88188
2,0.92,44,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@1309072319,class negotiator.group8.Group8@778352595,class negotiator.group5.Group5@2130900074,0.90518,0.82397,0.94094
3,1.12,59,Yes,No,3,0.81813,0.934,0,0.13448,2.63401,class negotiator.group8.Group8@1451935421,class negotiator.group1.Group1@774448368,class negotiator.group5.Group5@637060297,0.81813,0.934,0.88188
4,1.043,58,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group8.Group8@1303500216,class negotiator.group5.Group5@1301171613,class negotiator.group1.Group1@711458424,0.86258,0.88755,1
5,1.121,64,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group5.Group5@1239066993,class negotiator.group8.Group8@168143335,class negotiator.group1.Group1@895025055,0.9274,0.80075,1
6,1.805,97,Yes,No,3,0.60131,0.85124,0.29837,0.4512,2.08649,class negotiator.group5.Group5@551113586,class negotiator.group1.Group1@1020585785,class negotiator.group8.Group8@456731605,0.60131,0.85124,0.63394
1,1.753,94,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@1768917802,class negotiator.group5.Group5@63379382,class negotiator.group8.Group8@405919192,0.9274,0.80075,1
2,1.276,69,Yes,No,3,0.73406,0.91296,0.06724,0.20685,2.51782,class negotiator.group1.Group1@1250177672,class negotiator.group8.Group8@1596442153,class negotiator.group5.Group5@1684410588,0.91296,0.73406,0.87081
3,0.662,33,Yes,No,3,0.84036,0.94094,0,0.06724,2.69207,class negotiator.group8.Group8@1919915677,class negotiator.group1.Group1@429189674,class negotiator.group5.Group5@2028171711,0.84036,0.91077,0.94094
4,0.825,45,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group8.Group8@743927439,class negotiator.group5.Group5@570609382,class negotiator.group1.Group1@477734198,0.86258,0.88755,1
5,0.933,49,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group5.Group5@2138325391,class negotiator.group8.Group8@1757445112,class negotiator.group1.Group1@1543630328,0.9274,0.80075,1
6,1.704,93,Yes,No,3,0.81813,0.934,0,0.13448,2.63401,class negotiator.group5.Group5@226534235,class negotiator.group1.Group1@1344664413,class negotiator.group8.Group8@1003576602,0.81813,0.934,0.88188
1,2.058,104,Yes,No,3,0.86073,0.94094,0.0452,0.06152,2.67209,class negotiator.group1.Group1@1760299445,class negotiator.group5.Group5@1627321736,class negotiator.group8.Group8@524180945,0.86073,0.87042,0.94094
2,1.299,66,Yes,No,3,0.74184,0.92987,0.04454,0.16673,2.57491,class negotiator.group1.Group1@775350945,class negotiator.group8.Group8@639627123,class negotiator.group5.Group5@836377741,0.9032,0.74184,0.92987
3,1.051,58,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group8.Group8@1558650802,class negotiator.group1.Group1@1159562605,class negotiator.group5.Group5@471899850,0.77368,0.98045,1
4,1.057,54,Yes,No,3,0.7746,0.92581,0.0715,0.11509,2.58754,class negotiator.group8.Group8@2113918903,class negotiator.group5.Group5@419519797,class negotiator.group1.Group1@815695253,0.7746,0.88713,0.92581
5,0.964,46,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group5.Group5@676367234,class negotiator.group8.Group8@722580304,class negotiator.group1.Group1@954907634,0.9274,0.80075,1
6,1.873,99,Yes,No,3,0.58198,0.99348,0,0.30897,2.50127,class negotiator.group5.Group5@2082222935,class negotiator.group1.Group1@1346157517,class negotiator.group8.Group8@1989220777,0.58198,0.99348,0.92581
1,1.941,93,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@457775522,class negotiator.group5.Group5@114431767,class negotiator.group8.Group8@855975635,0.90518,0.82397,0.94094
2,1.181,65,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@1294413131,class negotiator.group8.Group8@519088452,class negotiator.group5.Group5@135032610,0.9274,0.80075,1
3,0.921,51,Yes,No,3,0.84036,0.94094,0,0.06724,2.69207,class negotiator.group8.Group8@304477006,class negotiator.group1.Group1@1713166644,class negotiator.group5.Group5@2101212730,0.84036,0.91077,0.94094
4,0.707,39,Yes,No,3,0.84036,0.94094,0,0.06724,2.69207,class negotiator.group8.Group8@379843520,class negotiator.group5.Group5@732028377,class negotiator.group1.Group1@729052384,0.84036,0.91077,0.94094
5,1.227,65,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group5.Group5@963304338,class negotiator.group8.Group8@819856012,class negotiator.group1.Group1@364142171,0.90518,0.82397,0.94094
6,1.891,93,Yes,No,3,0.68466,0.87814,0.13037,0.22454,2.42615,class negotiator.group5.Group5@502266745,class negotiator.group1.Group1@1924535581,class negotiator.group8.Group8@851227557,0.68466,0.87814,0.86334
1,1.662,95,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@88958255,class negotiator.group5.Group5@1738236620,class negotiator.group8.Group8@625450463,0.9274,0.80075,1
2,1.059,57,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@1915822921,class negotiator.group8.Group8@473650237,class negotiator.group5.Group5@545970292,0.9274,0.80075,1
3,1.087,60,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group8.Group8@960106719,class negotiator.group1.Group1@1122654170,class negotiator.group5.Group5@79063302,0.77368,0.98045,1
4,0.85,46,Yes,No,3,0.8385,1,0,0.02484,2.73215,class negotiator.group8.Group8@1921603740,class negotiator.group5.Group5@467403514,class negotiator.group1.Group1@186172124,0.8385,0.89365,1
5,0.935,51,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group5.Group5@1011967200,class negotiator.group8.Group8@69502542,class negotiator.group1.Group1@2140442594,0.9274,0.80075,1
6,1.691,94,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group5.Group5@844610798,class negotiator.group1.Group1@85370912,class negotiator.group8.Group8@631261242,0.77368,0.98045,1
1,1.739,96,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@2114988275,class negotiator.group5.Group5@1898924819,class negotiator.group8.Group8@1103674046,0.9274,0.80075,1
2,0.807,43,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@1720638245,class negotiator.group8.Group8@430321847,class negotiator.group5.Group5@316315459,0.90518,0.82397,0.94094
3,0.961,52,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group8.Group8@373539564,class negotiator.group1.Group1@100955378,class negotiator.group5.Group5@772787981,0.77368,0.98045,1
4,0.761,42,Yes,No,3,0.84036,0.94094,0,0.06724,2.69207,class negotiator.group8.Group8@1755919616,class negotiator.group5.Group5@1618333275,class negotiator.group1.Group1@1165202755,0.84036,0.91077,0.94094
5,1.026,55,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group5.Group5@366234951,class negotiator.group8.Group8@888433608,class negotiator.group1.Group1@2059234331,0.86258,0.88755,1
6,1.735,92,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group5.Group5@599598978,class negotiator.group1.Group1@339011783,class negotiator.group8.Group8@59337634,0.77368,0.98045,1
1,1.589,86,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@306512508,class negotiator.group5.Group5@1477359233,class negotiator.group8.Group8@1808732055,0.90518,0.82397,0.94094
2,1.414,68,Yes,No,3,0.71084,0.93518,0,0.20351,2.57588,class negotiator.group1.Group1@592686391,class negotiator.group8.Group8@423566787,class negotiator.group5.Group5@875043547,0.93518,0.71084,0.92987
3,0.861,47,Yes,No,3,0.79591,0.95722,0,0.11308,2.69407,class negotiator.group8.Group8@663226494,class negotiator.group1.Group1@420230061,class negotiator.group5.Group5@2017256522,0.79591,0.95722,0.94094
4,1.128,61,Yes,No,3,0.84036,0.94094,0,0.06724,2.69207,class negotiator.group8.Group8@204916564,class negotiator.group5.Group5@1796928852,class negotiator.group1.Group1@334701249,0.84036,0.91077,0.94094
5,1.157,60,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group5.Group5@217225793,class negotiator.group8.Group8@910483692,class negotiator.group1.Group1@180880165,0.9274,0.80075,1
6,1.901,92,Yes,No,3,0.84036,0.94094,0,0.06724,2.69207,class negotiator.group5.Group5@2608535,class negotiator.group1.Group1@404717376,class negotiator.group8.Group8@156090159,0.84036,0.91077,0.94094
1,1.776,93,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@1138115592,class negotiator.group5.Group5@2107863696,class negotiator.group8.Group8@514189083,0.90518,0.82397,0.94094
