sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,158;127;Yes;No;3;0,50751;0,77509;0,00000;0,19951;2,05588;class negotiator.group1.Group1@2084240665;class negotiator.group4.Group4@79606791;class negotiator.group6.Group6@69024256;0,77509;0,77329;0,50751
2;0,104;137;Yes;No;3;0,57755;0,77973;0,00000;0,30003;2,11107;class negotiator.group1.Group1@541945467;class negotiator.group6.Group6@999316942;class negotiator.group4.Group4@50241007;0,77973;0,57755;0,75379
3;0,100;146;Yes;No;3;0,46748;0,75335;0,10755;0,25184;1,93320;class negotiator.group6.Group6@260389384;class negotiator.group1.Group1@1940187949;class negotiator.group4.Group4@1347162795;0,46748;0,75335;0,71237
4;0,153;137;Yes;No;3;0,44011;0,75379;0,15817;0,31580;1,87989;class negotiator.group6.Group6@2073262261;class negotiator.group4.Group4@249164405;class negotiator.group1.Group1@113043185;0,44011;0,68598;0,75379
5;0,157;145;Yes;No;3;0,36960;0,77577;0,12256;0,49520;1,85816;class negotiator.group4.Group4@730533078;class negotiator.group6.Group6@905432047;class negotiator.group1.Group1@527291287;0,71279;0,36960;0,77577
6;0,089;133;Yes;No;3;0,47549;0,80102;0,00000;0,20976;2,02389;class negotiator.group4.Group4@1434189849;class negotiator.group1.Group1@1072338215;class negotiator.group6.Group6@1105613881;0,74739;0,80102;0,47549
1;0,104;137;Yes;No;3;0,67173;0,85345;0,00000;0,22410;2,22013;class negotiator.group1.Group1@1116131901;class negotiator.group4.Group4@559203562;class negotiator.group6.Group6@1145827262;0,85345;0,69495;0,67173
2;0,090;153;Yes;No;3;0,54440;0,75279;0,08654;0,31505;1,94831;class negotiator.group1.Group1@3965618;class negotiator.group6.Group6@78148669;class negotiator.group4.Group4@1332171566;0,75279;0,54440;0,65111
3;0,112;135;Yes;No;3;0,65496;0,78605;0,00000;0,08864;2,15416;class negotiator.group6.Group6@141317906;class negotiator.group1.Group1@13132560;class negotiator.group4.Group4@1675603926;0,65496;0,78605;0,71315
4;0,213;137;Yes;No;3;0,58756;0,75379;0,06032;0,21520;2,02734;class negotiator.group6.Group6@1192620997;class negotiator.group4.Group4@1916219128;class negotiator.group1.Group1@82630237;0,58756;0,68598;0,75379
5;0,159;138;Yes;No;3;0,40967;0,81682;0,12916;0,46740;1,89923;class negotiator.group4.Group4@196250358;class negotiator.group6.Group6@1992368761;class negotiator.group1.Group1@29258456;0,67274;0,40967;0,81682
6;0,109;148;Yes;No;3;0,35232;0,84109;0,00000;0,31988;1,90074;class negotiator.group4.Group4@1717747145;class negotiator.group1.Group1@1553599394;class negotiator.group6.Group6@91351085;0,70733;0,84109;0,35232
1;0,142;140;Yes;No;3;0,45611;0,80697;0,06788;0,31199;1,92078;class negotiator.group1.Group1@828664266;class negotiator.group4.Group4@928867867;class negotiator.group6.Group6@1423610626;0,80697;0,65770;0,45611
2;0,115;132;Yes;No;3;0,56022;0,83744;0,00000;0,34580;2,17105;class negotiator.group1.Group1@1282132719;class negotiator.group6.Group6@953694235;class negotiator.group4.Group4@2068550084;0,77340;0,56022;0,83744
3;0,103;150;Yes;No;3;0,36004;0,79342;0,24727;0,35014;1,74266;class negotiator.group6.Group6@898221039;class negotiator.group1.Group1@1738447710;class negotiator.group4.Group4@1575644535;0,36004;0,79342;0,58920
4;0,156;135;Yes;No;3;0,54118;0,75491;0,07274;0,22697;2,00481;class negotiator.group6.Group6@70881580;class negotiator.group4.Group4@1600774622;class negotiator.group1.Group1@543942338;0,54118;0,70871;0,75491
5;0,150;132;Yes;No;3;0,54485;0,83429;0,02624;0,35346;2,13150;class negotiator.group4.Group4@2046546522;class negotiator.group6.Group6@61821255;class negotiator.group1.Group1@1795231284;0,75236;0,54485;0,83429
6;0,111;150;Yes;No;3;0,31127;0,82748;0,11921;0,38548;1,69959;class negotiator.group4.Group4@464140226;class negotiator.group1.Group1@1144172478;class negotiator.group6.Group6@1538262508;0,56084;0,82748;0,31127
1;0,097;128;Yes;No;3;0,50751;0,77509;0,00000;0,19951;2,05588;class negotiator.group1.Group1@1703628818;class negotiator.group4.Group4@490078675;class negotiator.group6.Group6@1152504480;0,77509;0,77329;0,50751
2;0,083;136;Yes;No;3;0,52015;0,81345;0,00000;0,35625;2,04787;class negotiator.group1.Group1@1583174451;class negotiator.group6.Group6@1090611627;class negotiator.group4.Group4@1136687844;0,81345;0,52015;0,71427
3;0,086;139;Yes;No;3;0,46748;0,75335;0,10755;0,25184;1,93320;class negotiator.group6.Group6@1564504342;class negotiator.group1.Group1@834702126;class negotiator.group4.Group4@1475449478;0,46748;0,75335;0,71237
4;0,150;131;Yes;No;3;0,62126;0,75379;0,00000;0,16110;2,11107;class negotiator.group6.Group6@1616764603;class negotiator.group4.Group4@852097130;class negotiator.group1.Group1@1775505714;0,62126;0,73602;0,75379
5;0,151;133;Yes;No;3;0,52752;0,75379;0,06032;0,33993;2,02734;class negotiator.group4.Group4@1397476190;class negotiator.group6.Group6@353678091;class negotiator.group1.Group1@32940541;0,74603;0,52752;0,75379
6;0,082;131;Yes;No;3;0,48855;0,77463;0,00000;0,21441;2,03696;class negotiator.group4.Group4@2069601494;class negotiator.group1.Group1@999679199;class negotiator.group6.Group6@1843727112;0,77378;0,77463;0,48855
1;0,097;135;Yes;No;3;0,67173;0,85345;0,00000;0,22410;2,22013;class negotiator.group1.Group1@1468193607;class negotiator.group4.Group4@1342848819;class negotiator.group6.Group6@1354454610;0,85345;0,69495;0,67173
2;0,084;133;Yes;No;3;0,64492;0,81975;0,00000;0,24635;2,17704;class negotiator.group1.Group1@1676545234;class negotiator.group6.Group6@562815551;class negotiator.group4.Group4@1722984269;0,81975;0,64492;0,71237
3;0,086;138;Yes;No;3;0,56020;0,75335;0,01576;0,17272;2,02591;class negotiator.group6.Group6@1665580848;class negotiator.group1.Group1@967973691;class negotiator.group4.Group4@1545198612;0,56020;0,75335;0,71237
