Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,2.473,97,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@1264801887,class negotiator.group2.Group2@1168424771,class negotiator.group5.Group5@1100690223,0.9274,0.80075,1
2,1.933,86,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@77182328,class negotiator.group5.Group5@1441379348,class negotiator.group2.Group2@903305037,0.90518,0.82397,0.94094
3,2.057,92,Yes,No,3,0.79591,0.95722,0,0.11308,2.69407,class negotiator.group5.Group5@760023187,class negotiator.group1.Group1@1689668151,class negotiator.group2.Group2@2087127969,0.79591,0.95722,0.94094
4,1.872,87,Yes,No,3,0.79423,0.92581,0.05339,0.11922,2.58354,class negotiator.group5.Group5@1929729631,class negotiator.group2.Group2@910803260,class negotiator.group1.Group1@1626919472,0.8635,0.79423,0.92581
5,1.532,74,Yes,No,3,0.8385,1,0,0.02484,2.73215,class negotiator.group2.Group2@612820877,class negotiator.group5.Group5@2104031980,class negotiator.group1.Group1@89166940,0.8385,0.89365,1
6,1.47,88,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group2.Group2@597667732,class negotiator.group1.Group1@808881893,class negotiator.group5.Group5@179551637,0.77368,0.98045,1
1,2.025,91,Yes,No,3,0.78051,0.87081,0.06912,0.16788,2.51983,class negotiator.group1.Group1@197143275,class negotiator.group2.Group2@1434306312,class negotiator.group5.Group5@1362635492,0.86851,0.78051,0.87081
2,2.105,99,Yes,No,3,0.86073,0.94094,0.0452,0.06152,2.67209,class negotiator.group1.Group1@1181772355,class negotiator.group5.Group5@1290635028,class negotiator.group2.Group2@1997753350,0.86073,0.87042,0.94094
3,1.985,94,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group5.Group5@1743533834,class negotiator.group1.Group1@571173830,class negotiator.group2.Group2@50236852,0.77368,0.98045,1
4,1.777,82,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group5.Group5@1876988561,class negotiator.group2.Group2@1773321216,class negotiator.group1.Group1@270446507,0.86258,0.88755,1
5,1.608,77,Yes,No,3,0.8385,1,0,0.02484,2.73215,class negotiator.group2.Group2@1727730481,class negotiator.group5.Group5@224686437,class negotiator.group1.Group1@1900711541,0.8385,0.89365,1
6,1.912,94,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group2.Group2@348914688,class negotiator.group1.Group1@705756979,class negotiator.group5.Group5@72440909,0.77368,0.98045,1
1,1.937,87,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@567100308,class negotiator.group2.Group2@1431682985,class negotiator.group5.Group5@2022779735,0.9274,0.80075,1
2,2.093,95,Yes,No,3,0.71084,0.93518,0,0.20351,2.57588,class negotiator.group1.Group1@1991029564,class negotiator.group5.Group5@1035374494,class negotiator.group2.Group2@1164363638,0.93518,0.71084,0.92987
3,1.92,92,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group5.Group5@886867742,class negotiator.group1.Group1@670758890,class negotiator.group2.Group2@775509748,0.77368,0.98045,1
4,1.603,75,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group5.Group5@1570203954,class negotiator.group2.Group2@220459497,class negotiator.group1.Group1@2098598400,0.86258,0.88755,1
5,1.667,79,Yes,No,3,0.8385,1,0,0.02484,2.73215,class negotiator.group2.Group2@435971488,class negotiator.group5.Group5@2143568212,class negotiator.group1.Group1@1836731388,0.8385,0.89365,1
6,2.82,127,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group2.Group2@540131905,class negotiator.group1.Group1@1511682690,class negotiator.group5.Group5@118048372,0.9274,0.80075,1
1,2.197,95,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@940820674,class negotiator.group2.Group2@379463243,class negotiator.group5.Group5@521787512,0.90518,0.82397,0.94094
2,1.812,85,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@1382946569,class negotiator.group5.Group5@1956479070,class negotiator.group2.Group2@324427000,0.90518,0.82397,0.94094
3,2.143,93,Yes,No,3,0.79591,0.95722,0,0.11308,2.69407,class negotiator.group5.Group5@1121819890,class negotiator.group1.Group1@1621695999,class negotiator.group2.Group2@2024730308,0.79591,0.95722,0.94094
4,1.686,79,Yes,No,3,0.8385,1,0,0.02484,2.73215,class negotiator.group5.Group5@1505676469,class negotiator.group2.Group2@1999298940,class negotiator.group1.Group1@1606700163,0.8385,0.89365,1
5,1.664,76,Yes,No,3,0.8385,1,0,0.02484,2.73215,class negotiator.group2.Group2@1343439217,class negotiator.group5.Group5@2145903778,class negotiator.group1.Group1@1608964899,0.8385,0.89365,1
6,2.049,91,Yes,No,3,0.84036,0.94094,0,0.06724,2.69207,class negotiator.group2.Group2@582693896,class negotiator.group1.Group1@1760158183,class negotiator.group5.Group5@686545580,0.84036,0.91077,0.94094
1,1.789,80,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@1094529873,class negotiator.group2.Group2@987583498,class negotiator.group5.Group5@488406127,0.90518,0.82397,0.94094
2,2.029,94,Yes,No,3,0.79423,0.92581,0.05339,0.11922,2.58354,class negotiator.group1.Group1@1809116122,class negotiator.group5.Group5@1138489930,class negotiator.group2.Group2@334928703,0.8635,0.79423,0.92581
3,1.746,93,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group5.Group5@1836544554,class negotiator.group1.Group1@556916325,class negotiator.group2.Group2@1025800611,0.77368,0.98045,1
4,1.742,86,Yes,No,3,0.82865,0.92987,0.06787,0.09473,2.59689,class negotiator.group5.Group5@439104091,class negotiator.group2.Group2@1285354774,class negotiator.group1.Group1@1676789782,0.83838,0.82865,0.92987
5,1.516,71,Yes,No,3,0.86073,0.94094,0.0452,0.06152,2.67209,class negotiator.group2.Group2@2097568938,class negotiator.group5.Group5@113448891,class negotiator.group1.Group1@761034288,0.86073,0.87042,0.94094
6,2.695,127,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group2.Group2@1082178293,class negotiator.group1.Group1@262954307,class negotiator.group5.Group5@290258370,0.77368,0.98045,1
