sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;8,638;155;Yes;No;3;0,79868;0,92581;0,05339;0,09813;2,60552;class negotiator.group1.Group1@1666928724;class negotiator.group7.Group7@1734662375;class negotiator.group10.Group10@577133167;0,79868;0,88103;0,92581
2;8,020;137;Yes;No;3;0,83850;1,00000;0,00000;0,02484;2,73215;class negotiator.group1.Group1@319715670;class negotiator.group10.Group10@1391208496;class negotiator.group7.Group7@1112122656;0,83850;0,89365;1,00000
3;8,102;127;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group10.Group10@2062994878;class negotiator.group1.Group1@1239992184;class negotiator.group7.Group7@1174870976;0,92740;0,80075;1,00000
4;8,278;125;Yes;No;3;0,51808;0,98697;0,06423;0,36616;2,43085;class negotiator.group10.Group10@102104763;class negotiator.group7.Group7@155793926;class negotiator.group1.Group1@2012150260;0,51808;0,98697;0,92581
5;5,698;126;Yes;No;3;0,62403;1,00000;0,00000;0,30536;2,55390;class negotiator.group7.Group7@112602330;class negotiator.group10.Group10@1181728512;class negotiator.group1.Group1@1179570016;1,00000;0,62403;0,92987
6;12,384;152;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group7.Group7@570119259;class negotiator.group1.Group1@441940187;class negotiator.group10.Group10@710050110;0,92740;0,80075;1,00000
1;14,231;164;Yes;No;3;0,71084;0,93518;0,00000;0,20351;2,57588;class negotiator.group1.Group1@608995818;class negotiator.group7.Group7@92056600;class negotiator.group10.Group10@999917304;0,93518;0,71084;0,92987
2;1,656;94;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group1.Group1@1445420787;class negotiator.group10.Group10@920331331;class negotiator.group7.Group7@1090705958;0,92740;0,80075;1,00000
3;8,156;127;Yes;No;3;0,80075;1,00000;0,00000;0,10833;2,72815;class negotiator.group10.Group10@525924389;class negotiator.group1.Group1@1892564657;class negotiator.group7.Group7@667552100;0,92740;0,80075;1,00000
4;7,014;125;Yes;No;3;0,51808;0,98697;0,06423;0,36616;2,43085;class negotiator.group10.Group10@725102059;class negotiator.group7.Group7@704816523;class negotiator.group1.Group1@1567885446;0,51808;0,98697;0,92581
5;10,605;132;Yes;No;3;0,62403;1,00000;0,00000;0,30536;2,55390;class negotiator.group7.Group7@257652105;class negotiator.group10.Group10@810198804;class negotiator.group1.Group1@1292347811;1,00000;0,62403;0,92987
6;18,769;162;Yes;No;3;0,77737;0,84352;0,11214;0,19549;2,45055;class negotiator.group7.Group7@1313395010;class negotiator.group1.Group1@727690648;class negotiator.group10.Group10@1533367265;0,77737;0,84352;0,82965
1;12,072;161;Yes;No;3;0,80769;0,84068;0,09813;0,20267;2,46742;class negotiator.group1.Group1@289650260;class negotiator.group7.Group7@1202125449;class negotiator.group10.Group10@908940231;0,81905;0,84068;0,80769
