Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,0.807,106,Yes,No,3,0.67173,0.85345,0,0.2241,2.22013,class negotiator.group1.Group1@1933964358,class negotiator.group3.Group3@922893939,class negotiator.group6.Group6@1115465208,0.85345,0.69495,0.67173
2,0.867,127,Yes,No,3,0.54856,0.8935,0,0.30658,2.09695,class negotiator.group1.Group1@315190939,class negotiator.group6.Group6@1423286026,class negotiator.group3.Group3@388297946,0.8935,0.65489,0.54856
3,0.905,104,Yes,No,3,0.67173,0.85342,0,0,2.22013,class negotiator.group6.Group6@1219754057,class negotiator.group1.Group1@299367026,class negotiator.group3.Group3@1770130061,0.69499,0.85342,0.67173
4,0.661,122,Yes,No,3,0.52897,0.93998,0,0.44414,2.0224,class negotiator.group6.Group6@1496363331,class negotiator.group3.Group3@244738972,class negotiator.group1.Group1@549192790,0.55346,0.52897,0.93998
5,0.751,114,Yes,No,3,0.55387,0.87572,0.0427,0.32988,2.06553,class negotiator.group3.Group3@1502852270,class negotiator.group6.Group6@91602038,class negotiator.group1.Group1@939716047,0.55387,0.63595,0.87572
6,0.64,121,Yes,No,3,0.67173,0.85342,0,0,2.22013,class negotiator.group3.Group3@2019344429,class negotiator.group1.Group1@1009659212,class negotiator.group6.Group6@345022643,0.69499,0.85342,0.67173
1,0.583,116,Yes,No,3,0.67173,0.85345,0,0.2241,2.22013,class negotiator.group1.Group1@1003703163,class negotiator.group3.Group3@630237572,class negotiator.group6.Group6@1746514999,0.85345,0.69495,0.67173
2,0.638,127,Yes,No,3,0.48745,0.78608,0.08008,0.37936,1.90416,class negotiator.group1.Group1@2040337599,class negotiator.group6.Group6@1479802980,class negotiator.group3.Group3@2026397295,0.78608,0.48745,0.63063
3,0.851,114,Yes,No,3,0.41234,0.95993,0,0.29995,1.96076,class negotiator.group6.Group6@1574298957,class negotiator.group1.Group1@1283205796,class negotiator.group3.Group3@884159599,0.58849,0.95993,0.41234
4,0.63,116,Yes,No,3,0.58123,0.87808,0,0.29943,2.12796,class negotiator.group6.Group6@246562736,class negotiator.group3.Group3@2084527270,class negotiator.group1.Group1@1371234447,0.58123,0.66865,0.87808
5,0.669,108,Yes,No,3,0.58123,0.87808,0,0.29943,2.12796,class negotiator.group3.Group3@2089170587,class negotiator.group6.Group6@1675020548,class negotiator.group1.Group1@1695183796,0.58123,0.66865,0.87808
6,0.598,125,Yes,No,3,0.57614,0.86984,0,0.13941,2.04082,class negotiator.group3.Group3@1866455170,class negotiator.group1.Group1@574626064,class negotiator.group6.Group6@1997241013,0.59484,0.86984,0.57614
1,0.704,127,Yes,No,3,0.67173,0.85345,0,0.2241,2.22013,class negotiator.group1.Group1@1101672499,class negotiator.group3.Group3@1346374476,class negotiator.group6.Group6@1919553741,0.85345,0.69495,0.67173
2,0.605,125,Yes,No,3,0.54856,0.8935,0,0.30658,2.09695,class negotiator.group1.Group1@1587020519,class negotiator.group6.Group6@1319344815,class negotiator.group3.Group3@518648412,0.8935,0.65489,0.54856
3,0.67,101,Yes,No,3,0.48855,0.85387,0,0.18318,2.03696,class negotiator.group6.Group6@1017607476,class negotiator.group1.Group1@574015357,class negotiator.group3.Group3@1888638838,0.69455,0.85387,0.48855
4,0.6,119,Yes,No,3,0.52897,0.93998,0,0.44414,2.0224,class negotiator.group6.Group6@849926520,class negotiator.group3.Group3@1357054396,class negotiator.group1.Group1@809128698,0.55346,0.52897,0.93998
5,0.743,120,Yes,No,3,0.54754,0.87808,0.06032,0.34562,2.04423,class negotiator.group3.Group3@425526670,class negotiator.group6.Group6@1841982660,class negotiator.group1.Group1@636251680,0.54754,0.61861,0.87808
6,0.619,127,Yes,No,3,0.47549,0.88025,0,0.19988,2.02389,class negotiator.group3.Group3@1201886693,class negotiator.group1.Group1@916675050,class negotiator.group6.Group6@137478070,0.66815,0.88025,0.47549
1,0.666,124,Yes,No,3,0.54745,0.89352,0,0.38485,1.98991,class negotiator.group1.Group1@1315589630,class negotiator.group3.Group3@322643371,class negotiator.group6.Group6@1065046575,0.89352,0.54745,0.54894
