Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,0.299,55,Yes,No,3,0.73406,0.91296,0.06724,0.20685,2.51782,class negotiator.group1.Group1@2026734297,class negotiator.group3.Group3@1980392368,class negotiator.group8.Group8@1916135849,0.91296,0.73406,0.87081
2,0.162,46,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@926378379,class negotiator.group8.Group8@595132158,class negotiator.group3.Group3@105520834,0.9274,0.80075,1
3,0.125,53,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group8.Group8@1542444803,class negotiator.group1.Group1@1461229252,class negotiator.group3.Group3@871566807,0.77368,0.98045,1
4,0.098,29,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group8.Group8@1704569189,class negotiator.group3.Group3@1089158426,class negotiator.group1.Group1@1398156661,0.86258,0.88755,1
5,0.123,31,Yes,No,3,0.8385,1,0,0.02484,2.73215,class negotiator.group3.Group3@2027949949,class negotiator.group8.Group8@1352291205,class negotiator.group1.Group1@1233168225,0.8385,0.89365,1
6,0.138,39,Yes,No,3,0.79591,0.95722,0,0.11308,2.69407,class negotiator.group3.Group3@727647905,class negotiator.group1.Group1@1404862288,class negotiator.group8.Group8@1371015385,0.79591,0.95722,0.94094
1,0.32,39,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@500110880,class negotiator.group3.Group3@1316380982,class negotiator.group8.Group8@2122371415,0.9274,0.80075,1
2,0.273,71,Yes,No,3,0.71084,0.93518,0,0.20351,2.57588,class negotiator.group1.Group1@1877995678,class negotiator.group8.Group8@175412565,class negotiator.group3.Group3@2012621564,0.93518,0.71084,0.92987
3,0.19,67,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group8.Group8@251938620,class negotiator.group1.Group1@528432450,class negotiator.group3.Group3@831507909,0.77368,0.98045,1
4,0.099,38,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group8.Group8@2011738306,class negotiator.group3.Group3@1517823140,class negotiator.group1.Group1@1015777156,0.9274,0.80075,1
5,0.098,30,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group3.Group3@1940231221,class negotiator.group8.Group8@1106859043,class negotiator.group1.Group1@1522468284,0.86258,0.88755,1
6,0.098,37,Yes,No,3,0.81813,0.934,0,0.13448,2.63401,class negotiator.group3.Group3@988290760,class negotiator.group1.Group1@1706242460,class negotiator.group8.Group8@1851799877,0.81813,0.934,0.88188
1,0.143,59,Yes,No,3,0.74184,0.92987,0.04454,0.16673,2.57491,class negotiator.group1.Group1@1280328656,class negotiator.group3.Group3@917773004,class negotiator.group8.Group8@1257763415,0.9032,0.74184,0.92987
2,0.154,58,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@624050269,class negotiator.group8.Group8@1798490600,class negotiator.group3.Group3@2110184504,0.9274,0.80075,1
3,0.101,41,Yes,No,3,0.84036,0.94094,0,0.06724,2.69207,class negotiator.group8.Group8@139914397,class negotiator.group1.Group1@1070691682,class negotiator.group3.Group3@1112643321,0.84036,0.91077,0.94094
4,0.147,30,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group8.Group8@163423639,class negotiator.group3.Group3@909148729,class negotiator.group1.Group1@41851896,0.86258,0.88755,1
5,0.137,29,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group3.Group3@1280713488,class negotiator.group8.Group8@681817616,class negotiator.group1.Group1@439404663,0.86258,0.88755,1
6,0.198,39,Yes,No,3,0.84036,0.94094,0,0.06724,2.69207,class negotiator.group3.Group3@1818702226,class negotiator.group1.Group1@290767277,class negotiator.group8.Group8@619902625,0.84036,0.91077,0.94094
1,0.249,50,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@941486392,class negotiator.group3.Group3@1831054344,class negotiator.group8.Group8@1515016616,0.90518,0.82397,0.94094
2,0.141,52,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@1773790142,class negotiator.group8.Group8@1048206208,class negotiator.group3.Group3@1313465259,0.9274,0.80075,1
3,0.128,49,Yes,No,3,0.79591,0.95722,0,0.11308,2.69407,class negotiator.group8.Group8@2126064603,class negotiator.group1.Group1@1480295329,class negotiator.group3.Group3@888235389,0.79591,0.95722,0.94094
4,0.162,35,Yes,No,3,0.82865,0.92987,0.06787,0.09473,2.59689,class negotiator.group8.Group8@891591923,class negotiator.group3.Group3@49581695,class negotiator.group1.Group1@114696971,0.83838,0.82865,0.92987
5,0.106,27,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group3.Group3@959673377,class negotiator.group8.Group8@685880560,class negotiator.group1.Group1@247480549,0.86258,0.88755,1
6,0.198,37,Yes,No,3,0.81813,0.934,0,0.13448,2.63401,class negotiator.group3.Group3@968483917,class negotiator.group1.Group1@461966631,class negotiator.group8.Group8@1055550610,0.81813,0.934,0.88188
1,0.208,45,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@849466562,class negotiator.group3.Group3@1154270551,class negotiator.group8.Group8@402589916,0.90518,0.82397,0.94094
2,0.124,55,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@2057074765,class negotiator.group8.Group8@1185391640,class negotiator.group3.Group3@1692608486,0.90518,0.82397,0.94094
3,0.122,56,Yes,No,3,0.77646,0.90426,0.05339,0.15954,2.54746,class negotiator.group8.Group8@196442702,class negotiator.group1.Group1@317859173,class negotiator.group3.Group3@1770968135,0.77646,0.90426,0.86675
4,0.135,26,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group8.Group8@338629255,class negotiator.group3.Group3@879263046,class negotiator.group1.Group1@934457251,0.86258,0.88755,1
5,0.15,29,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group3.Group3@679569918,class negotiator.group8.Group8@1146551619,class negotiator.group1.Group1@866335426,0.86258,0.88755,1
6,0.168,42,Yes,No,3,0.79591,0.95722,0,0.11308,2.69407,class negotiator.group3.Group3@298730658,class negotiator.group1.Group1@841155068,class negotiator.group8.Group8@1097616926,0.79591,0.95722,0.94094
1,0.196,40,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@1798511067,class negotiator.group3.Group3@138128203,class negotiator.group8.Group8@582842193,0.90518,0.82397,0.94094
2,0.141,51,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@25350566,class negotiator.group8.Group8@1921838476,class negotiator.group3.Group3@666394981,0.90518,0.82397,0.94094
3,0.135,52,Yes,No,3,0.77646,0.90426,0.05339,0.15954,2.54746,class negotiator.group8.Group8@1853263164,class negotiator.group1.Group1@2037280437,class negotiator.group3.Group3@1813712025,0.77646,0.90426,0.86675
4,0.123,29,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group8.Group8@147647286,class negotiator.group3.Group3@1376356478,class negotiator.group1.Group1@1477992268,0.86258,0.88755,1
5,0.105,29,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group3.Group3@1817440018,class negotiator.group8.Group8@53030133,class negotiator.group1.Group1@494734998,0.86258,0.88755,1
6,0.198,42,Yes,No,3,0.79591,0.95722,0,0.11308,2.69407,class negotiator.group3.Group3@117817418,class negotiator.group1.Group1@1960678599,class negotiator.group8.Group8@1046036525,0.79591,0.95722,0.94094
1,0.215,43,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@1260777678,class negotiator.group3.Group3@1644916336,class negotiator.group8.Group8@2053682522,0.9274,0.80075,1
2,0.123,40,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@247777810,class negotiator.group8.Group8@1778645124,class negotiator.group3.Group3@1396863834,0.90518,0.82397,0.94094
3,0.109,47,Yes,No,3,0.84036,0.94094,0,0.06724,2.69207,class negotiator.group8.Group8@1824509453,class negotiator.group1.Group1@1149443538,class negotiator.group3.Group3@833686046,0.84036,0.91077,0.94094
4,0.142,38,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group8.Group8@1906927569,class negotiator.group3.Group3@1668546639,class negotiator.group1.Group1@1061547134,0.9274,0.80075,1
5,0.218,28,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group3.Group3@111014002,class negotiator.group8.Group8@1009813663,class negotiator.group1.Group1@2139455790,0.86258,0.88755,1
6,0.191,40,Yes,No,3,0.81813,0.934,0,0.13448,2.63401,class negotiator.group3.Group3@1874044092,class negotiator.group1.Group1@105170776,class negotiator.group8.Group8@1049150335,0.81813,0.934,0.88188
1,0.187,37,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@1842850161,class negotiator.group3.Group3@523466291,class negotiator.group8.Group8@1064111242,0.9274,0.80075,1
2,0.099,45,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@1191617315,class negotiator.group8.Group8@390727315,class negotiator.group3.Group3@323774631,0.90518,0.82397,0.94094
3,0.11,41,Yes,No,3,0.84036,0.94094,0,0.06724,2.69207,class negotiator.group8.Group8@1142042392,class negotiator.group1.Group1@922718978,class negotiator.group3.Group3@1908831696,0.84036,0.91077,0.94094
4,0.108,27,Yes,No,3,0.86073,0.94094,0.0452,0.06152,2.67209,class negotiator.group8.Group8@20914719,class negotiator.group3.Group3@1409333199,class negotiator.group1.Group1@514673102,0.86073,0.87042,0.94094
5,0.119,27,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group3.Group3@1552406334,class negotiator.group8.Group8@617621867,class negotiator.group1.Group1@1975475441,0.86258,0.88755,1
6,0.132,43,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group3.Group3@19437745,class negotiator.group1.Group1@1668583821,class negotiator.group8.Group8@1179281401,0.77368,0.98045,1
1,0.213,47,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@1226695445,class negotiator.group3.Group3@204806039,class negotiator.group8.Group8@1267337061,0.9274,0.80075,1
2,0.165,61,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@1592443970,class negotiator.group8.Group8@2018087361,class negotiator.group3.Group3@1558493424,0.90518,0.82397,0.94094
3,0.171,70,Yes,No,3,0.71255,0.93032,0.11308,0.23099,2.47253,class negotiator.group8.Group8@1204694310,class negotiator.group1.Group1@1334716745,class negotiator.group3.Group3@2071822048,0.71255,0.93032,0.82965
4,0.142,32,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group8.Group8@36137543,class negotiator.group3.Group3@876007480,class negotiator.group1.Group1@181166998,0.86258,0.88755,1
5,0.254,27,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group3.Group3@450266705,class negotiator.group8.Group8@597336606,class negotiator.group1.Group1@556728645,0.86258,0.88755,1
6,0.197,39,Yes,No,3,0.81813,0.934,0,0.13448,2.63401,class negotiator.group3.Group3@1209402917,class negotiator.group1.Group1@1717368184,class negotiator.group8.Group8@270541311,0.81813,0.934,0.88188
1,0.211,40,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@1230782359,class negotiator.group3.Group3@822292407,class negotiator.group8.Group8@813038554,0.90518,0.82397,0.94094
2,0.143,46,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group1.Group1@566954994,class negotiator.group8.Group8@155400411,class negotiator.group3.Group3@563462355,0.9274,0.80075,1
3,0.114,43,Yes,No,3,0.81813,0.934,0,0.13448,2.63401,class negotiator.group8.Group8@1050756112,class negotiator.group1.Group1@1204575405,class negotiator.group3.Group3@1473851759,0.81813,0.934,0.88188
4,0.15,37,Yes,No,3,0.80075,1,0,0.10833,2.72815,class negotiator.group8.Group8@1489362975,class negotiator.group3.Group3@1827712723,class negotiator.group1.Group1@1241296596,0.9274,0.80075,1
5,0.138,32,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group3.Group3@1471196365,class negotiator.group8.Group8@537029436,class negotiator.group1.Group1@1240322009,0.86258,0.88755,1
6,0.162,43,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group3.Group3@1699435070,class negotiator.group1.Group1@936336542,class negotiator.group8.Group8@69704400,0.77368,0.98045,1
