Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,0.701,168,Yes,No,3,0.44831,0.80972,0.19788,0.49224,1.98574,class negotiator.group1.Group1@1774182745,class negotiator.group2.Group2@1735918110,class negotiator.group7.Group7@1665632809,0.80972,0.44831,0.72771
2,0.869,164,Yes,No,3,0.54243,0.82681,0.10166,0.31223,2.08354,class negotiator.group1.Group1@642058277,class negotiator.group7.Group7@820416669,class negotiator.group2.Group2@388566125,0.82681,0.7143,0.54243
3,0.724,159,Yes,No,3,0.59164,0.86321,0.07722,0.26125,2.20983,class negotiator.group7.Group7@1214302819,class negotiator.group1.Group1@1181415274,class negotiator.group2.Group2@1108145474,0.86321,0.75497,0.59164
4,0.683,166,Yes,No,3,0.38802,0.75247,0.18926,0.56715,1.77181,class negotiator.group7.Group7@496616202,class negotiator.group2.Group2@1399070984,class negotiator.group1.Group1@1109675433,0.63132,0.38802,0.75247
5,0.848,165,Yes,No,3,0.56199,0.82341,0.1162,0.36397,2.03277,class negotiator.group2.Group2@1730610762,class negotiator.group7.Group7@880085047,class negotiator.group1.Group1@1189807056,0.56199,0.64737,0.82341
6,0.71,170,Yes,No,3,0.59164,0.86321,0.07722,0.26125,2.20983,class negotiator.group2.Group2@650270625,class negotiator.group1.Group1@2030567525,class negotiator.group7.Group7@1705020355,0.86321,0.75497,0.59164
1,0.637,158,Yes,No,3,0.57129,0.87515,0,0.38708,2.20828,class negotiator.group1.Group1@2076959012,class negotiator.group2.Group2@1325452963,class negotiator.group7.Group7@1983050766,0.76184,0.57129,0.87515
2,0.829,159,Yes,No,3,0.65371,0.8569,0.05694,0.13278,2.31585,class negotiator.group1.Group1@388859800,class negotiator.group7.Group7@868976280,class negotiator.group2.Group2@2054628244,0.80524,0.8569,0.65371
3,0.89,161,Yes,No,3,0.44521,0.84147,0.14448,0.36673,2.03782,class negotiator.group7.Group7@461646416,class negotiator.group1.Group1@1626238975,class negotiator.group2.Group2@259967548,0.84147,0.75114,0.44521
4,0.773,163,Yes,No,3,0.49045,0.76654,0.13548,0.44818,2.01404,class negotiator.group7.Group7@1280717764,class negotiator.group2.Group2@1983534772,class negotiator.group1.Group1@1698192923,0.75705,0.49045,0.76654
5,0.818,163,Yes,No,3,0.78132,0.86061,0,0.19257,2.43708,class negotiator.group2.Group2@476989354,class negotiator.group7.Group7@1641779184,class negotiator.group1.Group1@1173416585,0.79516,0.78132,0.86061
