Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,0.344,91,Yes,No,3,0.76507,0.88098,0.0829,0.17897,2.51685,class negotiator.group1.Group1@487698028,class negotiator.group2.Group2@359748916,class negotiator.group6.Group6@751195601,0.88098,0.76507,0.87081
2,0.221,83,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@1660515141,class negotiator.group6.Group6@2089798166,class negotiator.group2.Group2@1984477215,0.90518,0.82397,0.94094
3,0.304,96,Yes,No,3,0.77554,0.87442,0.07943,0.15413,2.51733,class negotiator.group6.Group6@2037401788,class negotiator.group1.Group1@1354395532,class negotiator.group2.Group2@1382531319,0.77554,0.86737,0.87442
4,0.136,64,Yes,No,3,0.8385,1,0,0.02484,2.73215,class negotiator.group6.Group6@1641808612,class negotiator.group2.Group2@445813707,class negotiator.group1.Group1@433543450,0.8385,0.89365,1
5,0.092,69,Yes,No,3,0.86258,1,0,0,2.75013,class negotiator.group2.Group2@1977307823,class negotiator.group6.Group6@1955702226,class negotiator.group1.Group1@2048093248,0.86258,0.88755,1
6,0.175,85,Yes,No,3,0.79591,0.95722,0,0.11308,2.69407,class negotiator.group2.Group2@1496311185,class negotiator.group1.Group1@1984862769,class negotiator.group6.Group6@252186143,0.79591,0.95722,0.94094
1,0.147,87,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@1847071442,class negotiator.group2.Group2@1220375021,class negotiator.group6.Group6@1252058585,0.90518,0.82397,0.94094
2,0.223,81,Yes,No,3,0.82397,0.94094,0,0.09667,2.67009,class negotiator.group1.Group1@93807204,class negotiator.group6.Group6@733441670,class negotiator.group2.Group2@145117188,0.90518,0.82397,0.94094
3,0.263,89,Yes,No,3,0.77368,1,0,0.12858,2.75413,class negotiator.group6.Group6@1164305124,class negotiator.group1.Group1@2069838958,class negotiator.group2.Group2@1804381917,0.77368,0.98045,1
4,0.106,64,Yes,No,3,0.8385,1,0,0.02484,2.73215,class negotiator.group6.Group6@1360066008,class negotiator.group2.Group2@998793180,class negotiator.group1.Group1@968272015,0.8385,0.89365,1
