Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,0.431,142,Yes,No,3,0.65597,0.78837,0.12135,0.29107,2.12821,class negotiator.group1.Group1@684258481,class negotiator.group2.Group2@638525400,class negotiator.group4.Group4@573611969,0.78837,0.65597,0.68387
2,0.395,137,Yes,No,3,0.70292,0.89757,0,0.09683,2.44214,class negotiator.group1.Group1@1854216669,class negotiator.group4.Group4@186000724,class negotiator.group2.Group2@381466086,0.84165,0.89757,0.70292
3,0.491,116,Yes,No,3,0.62195,0.87649,0,0.16453,2.34669,class negotiator.group4.Group4@1513713184,class negotiator.group1.Group1@1890591152,class negotiator.group2.Group2@1457217062,0.84826,0.87649,0.62195
4,0.467,125,Yes,No,3,0.57129,0.87515,0,0.38708,2.20828,class negotiator.group4.Group4@1616191864,class negotiator.group2.Group2@583165288,class negotiator.group1.Group1@783030137,0.76184,0.57129,0.87515
5,0.425,130,Yes,No,3,0.61027,0.77856,0.11045,0.25844,2.12471,class negotiator.group2.Group2@1351977688,class negotiator.group4.Group4@2101482732,class negotiator.group1.Group1@640255923,0.61027,0.73589,0.77856
6,0.458,129,Yes,No,3,0.80093,0.82445,0,0.16387,2.44686,class negotiator.group2.Group2@1980322674,class negotiator.group1.Group1@1472718385,class negotiator.group4.Group4@1748823023,0.82147,0.80093,0.82445
1,0.506,143,Yes,No,3,0.68086,0.78994,0.10119,0.26371,2.16954,class negotiator.group1.Group1@1042301503,class negotiator.group2.Group2@1576738185,class negotiator.group4.Group4@587776704,0.78994,0.68086,0.69874
2,0.248,127,Yes,No,3,0.67983,0.84779,0,0.20646,2.28932,class negotiator.group1.Group1@1801083781,class negotiator.group4.Group4@1385784083,class negotiator.group2.Group2@127297048,0.84779,0.7617,0.67983
3,0.388,117,Yes,No,3,0.62195,0.87649,0,0.16453,2.34669,class negotiator.group4.Group4@1262061395,class negotiator.group1.Group1@965592509,class negotiator.group2.Group2@570347615,0.84826,0.87649,0.62195
4,0.436,140,Yes,No,3,0.63872,0.78714,0.10233,0.30909,2.1269,class negotiator.group4.Group4@1947050459,class negotiator.group2.Group2@263552953,class negotiator.group1.Group1@402020427,0.70104,0.63872,0.78714
