Session,Time (s),Rounds,Agreement,Discounted,Approval,Min. utility,Max. utility,Distance to pareto,Distance to Nash,Social welfare,Agent name 1,Agent name 2,Agent name 3,Agent utility 1,Agent utility 2,Agent utility 3
1,0.664,151,Yes,No,3,0.57061,0.78016,0.07654,0.30631,1.92788,class negotiator.group1.Group1@2126793258,class negotiator.group2.Group2@1879292802,class negotiator.group4.Group4@1950097754,0.78016,0.5771,0.57061
2,0.469,147,Yes,No,3,0.45298,0.79336,0.06615,0.30115,1.91764,class negotiator.group1.Group1@1859015433,class negotiator.group4.Group4@1959177953,class negotiator.group2.Group2@1985020179,0.79336,0.67131,0.45298
3,0.418,139,Yes,No,3,0.5355,0.78697,0,0.16549,2.0839,class negotiator.group4.Group4@1907262900,class negotiator.group1.Group1@2103191587,class negotiator.group2.Group2@1759295357,0.76143,0.78697,0.5355
4,0.671,136,Yes,No,3,0.54485,0.83429,0.02624,0.35346,2.1315,class negotiator.group4.Group4@1481614065,class negotiator.group2.Group2@1940169948,class negotiator.group1.Group1@1873964777,0.75236,0.54485,0.83429
5,0.624,139,Yes,No,3,0.51382,0.75255,0.10972,0.26613,1.94238,class negotiator.group2.Group2@1503266819,class negotiator.group4.Group4@1582767749,class negotiator.group1.Group1@1331342399,0.51382,0.67602,0.75255
6,0.425,149,Yes,No,3,0.5892,0.84345,0.03954,0.11112,2.05389,class negotiator.group2.Group2@1220294216,class negotiator.group1.Group1@184752101,class negotiator.group4.Group4@1361497760,0.62124,0.84345,0.5892
1,0.373,138,Yes,No,3,0.44373,0.80615,0,0.43025,1.99173,class negotiator.group1.Group1@1248785584,class negotiator.group2.Group2@710627362,class negotiator.group4.Group4@1500975435,0.80615,0.44373,0.74185
2,0.447,139,Yes,No,3,0.54856,0.8134,0,0.20787,2.09698,class negotiator.group1.Group1@787268326,class negotiator.group4.Group4@60249237,class negotiator.group2.Group2@1339570891,0.8134,0.73502,0.54856
3,0.432,132,Yes,No,3,0.50751,0.77509,0,0.19951,2.05588,class negotiator.group4.Group4@578834250,class negotiator.group1.Group1@1363001452,class negotiator.group2.Group2@444376037,0.77509,0.77329,0.50751
4,0.589,139,Yes,No,3,0.59983,0.77742,0,0.27746,2.11103,class negotiator.group4.Group4@177422987,class negotiator.group2.Group2@72400409,class negotiator.group1.Group1@1025433571,0.73378,0.59983,0.77742
5,0.541,130,Yes,No,3,0.54121,0.75379,0.05668,0.21016,2.03102,class negotiator.group2.Group2@167077083,class negotiator.group4.Group4@1405237872,class negotiator.group1.Group1@1041115472,0.54121,0.73602,0.75379
6,0.404,150,Yes,No,3,0.42002,0.80247,0.18735,0.29527,1.79942,class negotiator.group2.Group2@1271589736,class negotiator.group1.Group1@1186471038,class negotiator.group4.Group4@835556747,0.42002,0.80247,0.57693
1,0.455,152,Yes,No,3,0.41103,0.77878,0.0427,0.45532,1.92931,class negotiator.group1.Group1@465922063,class negotiator.group2.Group2@1879392975,class negotiator.group4.Group4@606596980,0.77878,0.41103,0.73949
2,0.417,144,Yes,No,3,0.62758,0.81342,0,0.25835,2.15416,class negotiator.group1.Group1@315180092,class negotiator.group4.Group4@1794203081,class negotiator.group2.Group2@560943917,0.81342,0.62758,0.71315
